replicate,pos,y_bin,y_um,median_intensity,corrected_intensity,bg_value,concentration,fitted_concentration
replicate_5,pos4,17,26.25,252.4850746268657,47.901741293532325,204.58333333333337,12.949960336895193,13.865591157742209
replicate_5,pos4,18,27.75,243.67307692307693,39.08974358974356,204.58333333333337,10.747874087284671,12.31524019403283
replicate_5,pos4,19,29.25,235.04381547139403,30.460482138060655,204.58333333333337,8.570678652692783,10.841162949573212
replicate_5,pos4,20,30.75,228.4350311850312,23.85169785169782,204.58333333333337,6.878005360103329,9.434229813237222
replicate_5,pos4,21,32.25,224.11428571428573,19.530952380952357,204.58333333333337,5.752601729069064,8.085727027002019
replicate_5,pos4,22,33.75,222.04545454545453,17.46212121212116,204.58333333333337,5.2065089033669425,6.787302717797786
replicate_5,pos4,23,35.25,215.56363636363636,10.980303030302991,204.58333333333337,3.451257126398467,5.530915170670776
replicate_5,pos4,24,36.75,211.7792207792208,7.195887445887422,204.58333333333337,2.378154062654581,4.308783022892485
replicate_5,pos4,25,38.25,204.58333333333337,0.0,204.58333333333337,0.0,3.1133370705450774
replicate_5,pos4,26,39.75,210.39420062695925,5.810867293625876,204.58333333333337,1.9708292257876667,1.937173389100001
replicate_5,pos4,27,41.25,209.703125,5.119791666666629,204.58333333333337,1.7635194647372952,0.7730074776448207
replicate_5,pos4,28,42.75,206.26231017027152,1.6789768369381477,204.58333333333337,0.6644692653450298,-0.3863708572467773
replicate_5,pos4,29,44.25,210.156746031746,5.573412698412625,204.58333333333337,1.8999379092075528,-1.5481421574259064
replicate_5,pos4,30,45.75,213.59459459459455,9.011261261261183,204.58333333333337,2.899038460215313,-2.719501785434113
replicate_5,pos4,31,47.25,221.54237288135593,16.95903954802256,204.58333333333337,5.072864299511553,-3.907704488560085
replicate_5,pos4,32,48.75,215.8957080371788,11.312374703845421,204.58333333333337,3.5433050920770457,-5.120109330692317
replicate_5,pos4,33,50.25,223.29162404092068,18.70829070758731,204.58333333333337,5.5360912136729175,-6.364225270250528
