replicate,pos,y_bin,y_um,median_intensity
replicate_2,pos2,28,50.953014610389616,1664.3208069620255
replicate_2,pos3,0,1.1311055194805195,3293.5714285714284
replicate_2,pos3,1,2.9104594155844157,3349.9474340698503
replicate_2,pos3,2,4.689813311688312,3330.371787025704
replicate_2,pos3,3,6.469167207792207,3254.116666666667
replicate_2,pos3,4,8.248521103896104,3055.203024453024
replicate_2,pos3,5,10.027875,3103.5497835497836
replicate_2,pos3,6,11.807228896103897,3062.7613095238094
replicate_2,pos3,7,13.586582792207793,2878.2597402597403
replicate_2,pos3,8,15.365936688311688,2655.318112633181
replicate_2,pos3,9,17.145290584415584,2533.0804597701153
replicate_2,pos3,10,18.924644480519483,2512.1585213032586
replicate_2,pos3,11,20.703998376623375,2448.4102564102564
replicate_2,pos3,12,22.483352272727274,2385.855010660981
replicate_2,pos3,13,24.26270616883117,2251.7657828282827
replicate_2,pos3,14,26.042060064935065,2137.7073412698414
replicate_2,pos3,15,27.821413961038964,2058.1149380804954
replicate_2,pos3,16,29.600767857142856,2035.9128039513678
replicate_2,pos3,17,31.380121753246755,1874.33988380041
replicate_2,pos3,18,33.159475649350654,1862.6939964157705
replicate_2,pos3,19,34.938829545454546,1808.8737244897961
replicate_2,pos3,20,36.71818344155844,1799.595744680851
replicate_2,pos3,21,38.49753733766234,1813.9555555555555
replicate_2,pos3,22,40.276891233766236,1785.4736842105262
replicate_2,pos3,23,42.056245129870135,1830.4209558823532
replicate_2,pos3,24,43.83559902597403,1767.3036347517732
replicate_2,pos3,25,45.61495292207792,1800.215453016102
replicate_2,pos3,26,47.39430681818182,1899.1045454545454
replicate_2,pos3,27,49.17366071428572,1766.7659574468084
replicate_2,pos3,28,50.953014610389616,1876.388888888889
replicate_2,pos4,0,1.1311055194805195,3113.0553174117167
replicate_2,pos4,1,2.9104594155844157,3183.1320571057754
replicate_2,pos4,2,4.689813311688312,2961.309472934473
replicate_2,pos4,3,6.469167207792207,2835.5235033259423
replicate_2,pos4,4,8.248521103896104,2781.410778175313
replicate_2,pos4,5,10.027875,2735.590909090909
replicate_2,pos4,6,11.807228896103897,2656.598828001267
replicate_2,pos4,7,13.586582792207793,2464.764705882353
replicate_2,pos4,8,15.365936688311688,2256.239583333333
replicate_2,pos4,9,17.145290584415584,2224.5116279069766
replicate_2,pos4,10,18.924644480519483,2113.80582010582
replicate_2,pos4,11,20.703998376623375,2150.4513888888887
replicate_2,pos4,12,22.483352272727274,2083.512044161927
replicate_2,pos4,13,24.26270616883117,1959.1974592653962
replicate_2,pos4,14,26.042060064935065,1837.668626772743
replicate_2,pos4,15,27.821413961038964,1848.1831578947367
replicate_2,pos4,16,29.600767857142856,1762.657579787234
replicate_2,pos4,17,31.380121753246755,1797.1549295774648
replicate_2,pos4,18,33.159475649350654,1689.3725490196075
replicate_2,pos4,19,34.938829545454546,1726.0982767232765
replicate_2,pos4,20,36.71818344155844,1707.906976744186
replicate_2,pos4,21,38.49753733766234,1748.0481927710844
replicate_2,pos4,22,40.276891233766236,1685.753846153846
