replicate,pos,y_bin,y_um,median_intensity,corrected_intensity,bg_value,concentration,fitted_concentration
replicate_7,pos1,0,1.146398960363873,263.86206896551727,77.94601504394862,185.91605392156865,20.43692813422745,60.883094197583674
replicate_7,pos1,1,2.899937621832359,279.97969906854553,94.06364514697688,185.91605392156865,24.50057756086652,55.41271505451082
replicate_7,pos1,2,4.653476283300845,315.9052054794521,129.98915155788345,185.91605392156865,33.81585152843191,50.42340599892848
replicate_7,pos1,3,6.407014944769331,326.5492957746479,140.63324185307923,185.91605392156865,36.664607602392024,45.8718519299339
replicate_7,pos1,4,8.16055360623782,332.3125,146.39644607843135,185.91605392156865,38.22687601526664,41.71853815289354
replicate_7,pos1,5,9.914092267706303,338.73333333333335,152.8172794117647,185.91605392156865,39.984786986988844,37.92740732934046
replicate_7,pos1,6,11.667630929174791,331.31666666666666,145.40061274509802,185.91605392156865,37.95589383691403,34.465546442195766
replicate_7,pos1,7,13.421169590643276,341.23647186147184,155.3204179399032,185.91605392156865,40.67524048318608,31.302901058677758
replicate_7,pos1,8,15.174708252111763,314.18746347165404,128.2714095500854,185.91605392156865,33.36035602950957,28.41201441024775
replicate_7,pos1,9,16.92824691358025,306.0238095238095,120.10775560224087,185.91605392156865,31.210738478163492,25.767789024393945
replicate_7,pos1,10,18.681785575048735,291.7868217054264,105.87076778385776,185.91605392156865,27.51719055267233,23.347268838839543
replicate_7,pos1,11,20.435324236517225,265.3192037470726,79.40314982550396,185.91605392156865,20.802204468402653,21.129439906581727
replicate_7,pos1,12,22.188862897985707,249.6291560102302,63.71310208866154,185.91605392156865,16.884177589122253,19.095047961565687
replicate_7,pos1,13,23.942401559454197,257.1868534482759,71.27079952670724,185.91605392156865,18.76772740852766,17.226431261174813
replicate_7,pos1,14,25.69594022092268,227.171875,41.25582107843135,185.91605392156865,11.290597357471622,15.507367254345542
replicate_7,pos1,15,27.44947888239117,227.15625,41.24019607843135,185.91605392156865,11.28668645272114,13.922931744143026
replicate_7,pos1,16,29.20301754385965,233.14814814814815,47.232094226579505,185.91605392156865,12.783064435584203,12.45936932210613
replicate_7,pos1,17,30.95655620532814,216.8245388245388,30.908484902970145,185.91605392156865,8.684476100883526,11.103973949526496
replicate_7,pos1,18,32.710094866796624,206.45934343434345,20.543289512774805,185.91605392156865,6.01796445821803,9.844978648918376
