replicate,pos,y_bin,y_um,median_intensity,corrected_intensity,bg_value,concentration,fitted_concentration
replicate_5,pos12,27,49.17366071428572,1206.8589743589744,197.52062849431275,1009.3383458646616,1.9390998267257424,6.046906230346188
replicate_5,pos12,28,50.953014610389616,1095.5384615384614,86.20011567379981,1009.3383458646616,0.78125,5.641627243962539
replicate_5,pos12,29,52.73236850649351,1009.3383458646616,0.0,1009.3383458646616,0.78125,5.262160333240115
replicate_5,pos2,0,1.1311055194805195,2202.669666005795,1151.059200889516,1051.610465116279,24.55441006922075,23.343445432065344
replicate_5,pos2,1,2.9104594155844157,2203.5114013267,1151.9009362104207,1051.610465116279,24.570251742941473,22.225216269210062
replicate_5,pos2,2,4.689813311688312,2218.068181818182,1166.4577167019029,1051.610465116279,24.840369735121165,21.153571518860705
replicate_5,pos2,3,6.469167207792207,2030.8028169014085,979.1923517851294,1051.610465116279,20.948902106374877,20.126264996300552
replicate_5,pos2,4,8.248521103896104,1805.4225063938616,753.8120412775825,1051.610465116279,15.87926973062082,19.1411434504549
replicate_5,pos2,5,10.027875,1779.323076923077,727.7126118067979,1051.610465116279,15.31595654533326,18.19614205064205
replicate_5,pos2,6,11.807228896103895,1786.5757126990004,734.9652475827213,1051.610465116279,15.47156856463649,17.2892800586548
replicate_5,pos2,7,13.586582792207793,1857.9032258064517,806.2927606901726,1051.610465116279,17.03666902970873,16.418656677101175
replicate_5,pos2,8,15.365936688311688,1780.2719298245615,728.6614647082824,1051.610465116279,15.336273121161652,15.582447065302357
replicate_5,pos2,9,17.145290584415584,1706.7773504273505,655.1668853110714,1051.610465116279,13.803802495534411,14.778898514397138
replicate_5,pos2,10,18.924644480519483,1653.2596244131455,601.6491592968664,1051.610465116279,12.746810302865178,14.006326773635791
replicate_5,pos2,11,20.703998376623375,1639.3744345542098,587.7639694379307,1051.610465116279,12.481568585644517,13.26311252016333
replicate_5,pos2,12,22.483352272727274,1582.859375,531.2489098837209,1051.610465116279,11.63281512581447,12.54769796489258
replicate_5,pos2,13,24.26270616883117,1517.4158415841584,465.80537646787934,1051.610465116279,10.9008302074944,11.858583587353115
replicate_5,pos2,14,26.042060064935065,1424.8169014084508,373.2064362921717,1051.610465116279,9.596688703584757,11.194324992672088
replicate_5,pos2,15,27.821413961038964,1417.2954545454545,365.6849894291754,1051.610465116279,9.455814595896738,10.553529884099254
replicate_5,pos2,16,29.600767857142856,1433.9702702702702,382.35980515399115,1051.610465116279,9.759570517322071,9.93485514473046
replicate_5,pos2,17,31.380121753246755,1452.981700907788,401.371235791509,1051.610465116279,10.069516774442922,9.33700402231292
replicate_5,pos2,18,33.159475649350654,1436.6560857683414,385.0456206520623,1051.610465116279,9.805629604161227,8.758723411231529
replicate_5,pos2,19,34.938829545454546,1436.060975609756,384.45051049347694,1051.610465116279,9.79549067311401,8.198801225979247
replicate_5,pos2,20,36.71818344155844,1404.4531085353003,352.8426434190212,1051.610465116279,9.200145508622546,7.65606386060628
replicate_5,pos2,21,38.49753733766234,1415.1298273155417,363.51936219926256,1051.610465116279,9.41405032102803,7.129373728823041
replicate_5,pos2,22,40.27689123376624,1447.6817757009346,396.0713105846555,1051.610465116279,9.986789941498342,6.617626879600904
replicate_5,pos2,23,42.056245129870135,1470.2771084337348,418.66664331745574,1051.610465116279,10.321445123085985,6.119750683273013
replicate_5,pos2,24,43.83559902597403,1382.2358614905345,330.6253963742554,1051.610465116279,8.711712567267869,5.634701583285148
replicate_5,pos2,25,45.61495292207792,1357.58024691358,305.9697817973008,1051.610465116279,8.101944949209662,5.161462908884331
replicate_5,pos2,26,47.39430681818182,1248.6780821917807,197.06761707550163,1051.610465116279,1.9196050679692582,4.699042744160499
replicate_5,pos2,27,49.17366071428572,1173.3854575876617,121.77499247138257,1051.610465116279,0.78125,4.24647184897472
replicate_5,pos2,28,50.953014610389616,1051.610465116279,0.0,1051.610465116279,0.78125,3.8028016274161995
replicate_5,pos2,29,52.73236850649351,1069.0,17.3895348837209,1051.610465116279,0.78125,3.3671021395299214
replicate_5,pos3,0,1.1311055194805195,1769.4425,784.9357885906041,984.506711409396,16.56212170558461,25.926495812277356
replicate_5,pos3,1,2.9104594155844157,2000.266237402016,1015.7595259926201,984.506711409396,21.76164513788088,24.827091150051697
replicate_5,pos3,2,4.689813311688312,2113.5657708628005,1129.0590594534046,984.506711409396,24.132221576393103,23.765599459403685
replicate_5,pos3,3,6.469167207792207,2111.604670032456,1127.09795862306,984.506711409396,24.09385591702208,22.740399756865937
replicate_5,pos3,4,8.248521103896104,2086.3544433094994,1101.8477319001036,984.506711409396,23.590032146013797,21.749926479765456
replicate_5,pos3,5,10.027875,2107.2581373247804,1122.7514259153845,984.506711409396,24.008416031798745,20.792667095483075
replicate_5,pos3,6,11.807228896103895,1952.8932376603611,968.3865262509652,984.506711409396,20.70613844562965,19.867159791694142
replicate_5,pos3,7,13.586582792207793,1887.8426009644363,903.3358895550404,984.506711409396,19.231082350090237,18.97199124406309
replicate_5,pos3,8,15.365936688311688,1713.402524414962,728.8958130055661,984.506711409396,15.341292882735763,18.105794457983173
replicate_5,pos3,9,17.145290584415584,1790.1052631578948,805.5985517484988,984.506711409396,17.021176511985733,17.267246681065362
replicate_5,pos3,10,18.924644480519483,1776.8068181818182,792.3001067724223,984.506711409396,16.72525398104163,16.45506738318872
replicate_5,pos3,11,20.703998376623375,1664.3577235772357,679.8510121678397,984.506711409396,14.308718987574181,15.668016301027592
replicate_5,pos3,12,22.483352272727274,1592.842105263158,608.335393853762,984.506711409396,12.87591279994791,14.904891544069393
replicate_5,pos3,13,24.26270616883117,1583.65,599.1432885906041,984.506711409396,12.698648970111485,14.164527759230833
replicate_5,pos3,14,26.042060064935065,1595.7375478927202,611.2308364833242,984.506711409396,12.93208798140888,13.445794351269729
replicate_5,pos3,15,27.821413961038964,1574.3929577464787,589.8862463370828,984.506711409396,12.52180104439738,12.747593756274815
replicate_5,pos3,16,29.600767857142856,1529.728694594893,545.2219831854972,984.506711409396,11.810853956748765,12.0688597655971
replicate_5,pos3,17,31.380121753246755,1524.0625,539.555788590604,984.506711409396,11.736824106026917,11.40855589766321
