replicate,pos,y_bin,y_um,median_intensity,corrected_intensity,concentration,fitted_concentration
replicate_2,pos2,21,32.25,1809.0688405797105,73.62222215456563,8.719869949804865,10.226076563166684
replicate_2,pos2,22,33.75,1812.2747419550697,76.82812352992516,8.881493002265525,9.116493727341146
replicate_2,pos2,23,35.25,1805.0232558139537,69.5766373888091,8.51015987963115,8.006910891536117
replicate_2,pos2,24,36.75,1822.9019607843136,87.45534235916898,9.39171702692642,6.897328055749109
replicate_2,pos2,25,38.25,1796.535885167464,61.08926674231952,8.046687061910461,5.787745219977616
replicate_2,pos2,26,39.75,1735.4093652826048,-0.0372531425398392,0.0,4.678162384219146
replicate_2,pos2,27,41.25,1737.952380952381,2.5057625272363566,2.04730920677932,3.568579548471202
replicate_2,pos2,28,42.75,1697.657894736842,-37.788723688302525,0.0,2.4589967127312873
replicate_2,pos2,29,44.25,1662.032258064516,-73.4143603606285,0.0,1.3494138769969057
replicate_2,pos2,30,45.75,1741.764705882353,6.318087457208321,3.0414836313777993,0.2398310412655599
replicate_2,pos2,31,47.25,1741.9310344827586,6.484416057613998,3.075505685107219,-0.8697517944652461
replicate_2,pos2,32,48.75,1666.2777777777778,-69.16884064736678,0.0,-1.979334630198009
replicate_2,pos2,33,50.25,1650.5685194672133,-84.87809895793146,0.0,-3.088917465935226
replicate_2,pos2,34,51.75,1685.33988163735,-50.1067367877946,0.0,-4.198500301679393
replicate_2,pos3,0,0.75,3285.733333333333,1550.2867149081883,34.24740447058664,38.5108772494918
replicate_2,pos3,1,2.25,3422.5967741935483,1687.1501557684037,35.74054438429212,37.30484096016285
replicate_2,pos3,2,3.75,3307.7241379310344,1572.2775195058898,34.49007217773575,36.098804670917836
replicate_2,pos3,3,5.25,3343.8125,1608.3658815748554,34.885936326522376,34.89276838175404
replicate_2,pos3,4,6.75,3250.097536945813,1514.6509185206685,33.85173841246866,33.686732092668755
replicate_2,pos3,5,8.25,3028.385807990459,1292.9391895653143,31.31274266905416,32.48069580365926
replicate_2,pos3,6,9.75,3112.9827586206898,1377.5361401955452,32.298599750235425,31.27465951472285
replicate_2,pos3,7,11.25,3079.907187323147,1344.460568898002,31.915872916092983,30.06862322585681
replicate_2,pos3,8,12.75,2988.935483870968,1253.4888654458232,30.844818646668102,28.862586937058428
replicate_2,pos3,9,14.25,2686.2631578947367,950.816539469592,27.036154048524363,27.65655064832498
replicate_2,pos3,10,15.75,2609.438596491228,873.9919780660834,25.991166299410363,26.45051435965377
replicate_2,pos3,11,17.25,2557.722222222222,822.2756037970776,25.264615874492836,25.244478071042053
replicate_2,pos3,12,18.75,2516.2380952380954,780.7914768129508,24.666744099822342,24.038441782487155
replicate_2,pos3,13,20.25,2509.56,774.1133815748553,24.56915352927149,22.83240549398634
replicate_2,pos3,14,21.75,2354.3661971830984,618.9195787579538,22.17799061668801,21.626369205536893
replicate_2,pos3,15,23.25,2337.99659090909,602.5499724839462,21.90982730971224,20.420332917136108
replicate_2,pos3,16,24.75,2195.6355072463766,460.18888882123224,19.4064318526931,19.21429662878127
replicate_2,pos3,17,26.25,2086.2915646258502,350.84494620070564,17.201101241009326,18.00826034046966
replicate_2,pos3,18,27.75,2070.6615384615384,335.2149200363938,16.85804007362479,16.802224052198575
replicate_2,pos3,19,29.25,2008.5855442176871,273.1389257925424,15.404293000022546,15.596187763965291
replicate_2,pos3,20,30.75,2009.6491228070176,274.20250438187304,15.430603244545928,14.3901514757671
replicate_2,pos3,21,32.25,1850.3023255813953,114.85570715625067,10.564960315033414,13.184115187601286
replicate_2,pos3,22,33.75,1862.1935483870968,126.74692996195222,11.025091624614333,11.978078899465137
replicate_2,pos3,23,35.25,1780.016693163752,44.570074738607445,7.026655228438707,10.772042611355937
replicate_2,pos3,24,36.75,1833.2696428571428,97.8230244319982,9.856966369799528,9.566006323270976
replicate_2,pos3,25,38.25,1814.9063492063492,79.4597307812046,9.011352939740235,8.359970035207539
replicate_2,pos3,26,39.75,1766.8507462686566,31.404127843512015,6.045943019154819,7.15393374716291
replicate_2,pos3,27,41.25,1835.1786273194723,99.73200889432792,9.939575755194037,5.947897459134379
replicate_2,pos3,28,42.75,1746.9209039548025,11.474285529657664,3.9268380681801647,4.74186117111923
replicate_2,pos3,29,44.25,1773.658316008316,38.211697583171485,6.577157740826281,3.5358248831147505
replicate_2,pos3,30,45.75,1801.40350877193,65.95689034678549,8.316625988994328,2.3297885951182264
replicate_2,pos3,31,47.25,1877.4135723431496,141.96695391800515,11.580344937520406,1.123752307126944
replicate_2,pos3,32,48.75,1823.0105263157895,87.56390789064494,9.396744490735335,-0.08228398086180941
replicate_2,pos3,33,50.25,1776.679487179487,41.23286875434246,6.795629400771669,-1.2883202688507482
replicate_2,pos3,34,51.75,1902.8141114982575,167.36749307311322,12.438093285057361,-2.494356556842585
replicate_2,pos4,0,0.75,3113.0553174117167,1377.608698986572,32.29943566652358,37.45831457113902
