replicate,pos,y_bin,y_um,median_intensity,corrected_intensity,concentration,fitted_concentration
replicate_5,pos0,22,33.75,267.3915317559153,106.06193574495325,26.80993228294538,28.77676729173292
replicate_5,pos0,23,35.25,264.2439024390244,102.91430642806232,26.01720151167196,25.524408946518545
replicate_5,pos0,24,36.75,249.39324534161497,88.06364933065286,22.315189026768476,22.307861689665383
replicate_5,pos0,25,38.25,239.9058441558442,78.57624814488211,19.978432102649805,19.122612662196968
replicate_5,pos0,26,39.75,234.23840852130328,72.9088125103412,18.59092680260387,15.96419291697278
replicate_5,pos0,27,41.25,218.32491803278688,56.99532202182482,14.717550976415026,12.828171148695404
replicate_5,pos0,28,42.75,224.7770114942529,63.447415483290825,16.285079557312876,9.71014747672973
replicate_5,pos0,29,44.25,224.58052884615384,63.250932835191776,16.237300842004867,6.605747272011356
replicate_5,pos0,30,45.75,223.44444444444449,62.11484843348242,15.961103384391516,3.510615019383293
replicate_5,pos0,31,47.25,227.484375,66.15477898903794,16.943805228983436,0.42040820674973595
replicate_5,pos0,32,48.75,210.6764705882353,49.34687457727324,12.860874942879496,-2.669208767526692
replicate_5,pos0,33,50.25,221.9613022113022,60.63170620034015,15.600681790310023,-5.762570677532238
replicate_5,pos0,34,51.75,225.34782608695653,64.01823007599447,16.423904351789144,-8.864017551548242
replicate_5,pos1,0,0.75,322.04,160.71040398903796,41.16286132518839,142.76400525508328
replicate_5,pos1,1,2.25,376.70354609929075,215.3739500883287,56.996227734403426,137.4473624313682
replicate_5,pos1,2,3.75,432.41975308641975,271.0901570754577,75.21241669502906,132.21450626529796
replicate_5,pos1,3,5.25,455.93055555555554,294.6009595445935,83.68786070895636,127.06224685551443
replicate_5,pos1,4,6.75,483.8650793650794,322.53548335411733,94.48589526953879,121.98744343170645
replicate_5,pos1,5,8.25,501.40609390609393,340.07649789513187,101.72116223722816,116.9870024400251
replicate_5,pos1,6,9.75,547.6176470588235,386.2880510478615,122.76180497823965,112.0578756572812
replicate_5,pos1,7,11.25,522.9683333333332,361.6387373223712,111.15589666141912,107.19705833277656
replicate_5,pos1,8,12.75,491.5833333333333,330.25373732237125,97.6235433433445,102.40158735663523
replicate_5,pos1,9,14.25,482.70175438596493,321.37215837500287,94.01903651788164,97.66853945351885
replicate_5,pos1,10,15.75,503.5585821547058,342.2289861437437,102.6352610566465,92.99502940062459
replicate_5,pos1,11,17.25,485.8328828828829,324.50328687192086,95.27917988954952,88.37820826887966
replicate_5,pos1,12,18.75,474.3561643835616,313.0265683725995,90.71499842395158,83.81526168626033
replicate_5,pos1,13,20.25,459.99120082815733,298.66160481719527,85.20607828402798,79.30340812217615
replicate_5,pos1,14,21.75,430.69827586206895,269.3686798511069,74.61191949207789,74.83989719187457
replicate_5,pos1,15,23.25,396.7173913043478,235.38779529338575,63.2663458741143,70.42200797983128
replicate_5,pos1,16,24.75,391.8490566037736,230.51946059281153,61.71485649225619,66.04704738110505
replicate_5,pos1,17,26.25,350.109375,188.7797789890379,49.07621713368003,61.71234845964552
replicate_5,pos1,18,27.75,377.3916256157636,216.0620296048015,57.207169185769445,57.41526882255333
replicate_5,pos1,19,29.25,351.6299642218247,190.30036821086264,49.51737543456153,53.153189009301514
replicate_5,pos1,20,30.75,355.0927937915743,193.76319778061224,50.527108833733706,48.923510894936264
replicate_5,pos1,21,32.25,333.21794871794873,171.88835270698667,44.26365447013746,44.72365610628366
replicate_5,pos1,22,33.75,340.6144578313253,179.28486182036323,46.351535898133065,40.55106445019698
replicate_5,pos1,23,35.25,295.10218253968253,133.7725865287205,33.93557141720016,36.40319235288625
replicate_5,pos1,24,36.75,278.1552845528455,116.82568854188348,29.54496571724854,32.27751130937892
replicate_5,pos1,25,38.25,276.83720930232556,115.5076132913635,29.207940405516027,28.171506342166293
replicate_5,pos1,26,39.75,259.0,97.67040398903794,24.70309203984908,24.082674468096215
replicate_5,pos1,27,41.25,257.7936507936508,96.46405478268872,24.401895059955272,20.00852317257734
replicate_5,pos1,28,42.75,259.86471861471864,98.53512260375658,24.919242296569823,15.946568890165036
replicate_5,pos1,29,44.25,252.95,91.62040398903792,23.196503074230478,11.894335490602534
replicate_5,pos1,30,45.75,252.51754716981137,91.18795115884926,23.08917987414388,7.849352769394533
replicate_5,pos1,31,47.25,264.7,103.37040398903792,26.131881891646493,3.8091549419930675
replicate_5,pos1,32,48.75,267.05555555555554,105.72595954459348,26.725170661883368,-0.22872085932222877
replicate_5,pos1,33,50.25,266.2,104.87040398903792,26.50948598951442,-4.266736086785814
replicate_5,pos2,0,0.75,308.7887323943662,147.45913638340414,37.56657380774447,147.37355395473514
replicate_5,pos2,1,2.25,373.8225806451613,212.4929846341992,56.116461165552565,141.51604759368743
replicate_5,pos2,2,3.75,428.2308695652174,266.90127355425534,73.75578058283556,135.78399624151197
replicate_5,pos2,3,5.25,450.457627118644,289.1280311076819,81.6677343807497,130.17231839285668
replicate_5,pos2,4,6.75,473.50877192982455,312.1791759188625,90.38386842945049,124.67603925435888
replicate_5,pos2,5,8.25,500.89961538461534,339.5700193736533,101.50693478729973,119.29028633445442
replicate_5,pos2,6,9.75,516.8979591836735,355.56836317271143,108.43579677684396,114.01028512387856
replicate_5,pos2,7,11.25,527.8181818181819,366.4885858072198,113.36686897029205,108.83135486302854
replicate_5,pos2,8,12.75,539.024031007752,377.6944349967899,118.60915591228535,103.74890439243606
replicate_5,pos2,9,14.25,488.8831168831169,327.5535208721548,96.51781009699879,98.75842808267095
replicate_5,pos2,10,15.75,514.8769841269841,353.54738811602203,107.54160239026486,93.85550184006777
replicate_5,pos2,11,17.25,503.89473684210526,342.5651408311432,102.77855269149084,89.03577918473452
replicate_5,pos2,12,18.75,476.24444444444447,314.9148484334824,91.45572458272878,84.29498739736637
replicate_5,pos2,13,20.25,461.05102040816325,299.7214243972012,85.6050962356511,79.62892373144905
replicate_5,pos2,14,21.75,402.3777777777778,241.04818176681573,65.09245112144444,75.03345168749318
replicate_5,pos2,15,23.25,397.1939443535188,235.86434834255675,63.4191588980108,70.50449734599744
replicate_5,pos2,16,24.75,380.5263157894737,219.19671977851164,58.17221066729328,66.03804575588909
replicate_5,pos2,17,26.25,384.0597014925374,222.73010548157532,59.26806582864233,61.630137375240565
replicate_5,pos2,18,27.75,381.0,219.6704039890379,58.31862093452635,57.2768645611068
replicate_5,pos2,19,29.25,313.68333333333334,152.35373732237127,38.885278695042025,52.974368105371035
replicate_5,pos2,20,30.75,330.52,169.19040398903792,43.50934965897374,48.7188338135288
replicate_5,pos2,21,32.25,357.27272727272725,195.9431312617652,51.166433006990054,44.5064891233766
replicate_5,pos2,22,33.75,293.35483870967744,132.02524269871537,33.47770123667087,40.33359976060804
replicate_5,pos2,23,35.25,306.5,145.17040398903794,36.95368919763112,36.1964664283523
replicate_5,pos2,24,36.75,279.30171358629127,117.97211757532924,29.838600116347823,32.091421527720584
replicate_5,pos2,25,38.25,272.60869565217394,111.27909964121189,28.130773140184214,28.01482590645287
replicate_5,pos2,26,39.75,260.9378306878307,99.60823467686862,25.187779095350695,23.963065632782897
replicate_5,pos2,27,41.25,260.2826923076923,98.95309629673024,25.02379739261194,19.932548791661276
replicate_5,pos2,28,42.75,248.2089552238806,86.87935921291853,22.022415595278673,15.919702300496603
