replicate,pos,y_bin,y_um,median_intensity,median_corrected_intensity,corrected_intensity,bg_value,concentration,fitted_concentration
replicate_4,pos34,0,0.75,295.08045977011494,133.75086375915288,105.87426741174866,189.20619235836628,26.762582098740353,97.43213510731722
replicate_4,pos34,1,2.25,332.58024691358025,171.25065090261816,143.37405455521397,189.20619235836628,36.47429439137793,86.26005212713056
replicate_4,pos34,2,3.75,358.6462515011151,197.31665549015304,169.44005914274882,189.20619235836628,43.57898935188279,76.36356106931076
replicate_4,pos34,3,5.25,392.6301020408162,231.30050602985423,203.42390968244993,189.20619235836628,53.38246996032024,67.59631511697285
replicate_4,pos34,4,6.75,398.6109123434705,237.2813163325084,209.4047199851042,189.20619235836628,55.17948436434396,59.82866644540048
replicate_4,pos34,5,8.25,373.68831168831167,212.3587156773496,184.4821193299454,189.20619235836628,47.8366110822343,52.945749022671485
replicate_4,pos34,6,9.75,371.1189393939394,209.78934338297736,181.91274703557312,189.20619235836628,47.100541142060685,46.84577999971213
replicate_4,pos34,7,11.25,354.962962962963,193.63336695200093,165.7567706045967,189.20619235836628,42.55483083446536,41.43855457116349
replicate_4,pos34,8,12.75,321.17490118577075,159.8453051748087,131.96870882740447,189.20619235836628,33.46290791597089,36.644112049442114
replicate_4,pos34,9,14.25,331.58490566037733,170.25530964941527,142.37871330201105,189.20619235836628,36.20927876818713,32.39155342623361
replicate_4,pos34,10,15.75,339.4,178.0704039890379,150.1938076416337,189.20619235836628,38.301988369163595,28.617992935816883
replicate_4,pos34,11,17.25,306.7391304347826,145.40953442382056,117.53293807641634,189.20619235836628,29.726058116478537,25.26762811620125
replicate_4,pos34,12,18.75,275.37412587412587,114.0445298631638,86.16793351575959,189.20619235836628,21.846697839768343,22.290914616374916
replicate_4,pos34,13,20.25,257.9130434782609,96.5834474672988,68.7068511198946,189.20619235836628,17.565480030283368,19.64383354692214
replicate_4,pos34,14,21.75,260.1794871794872,98.84989116852512,70.9732948211209,189.20619235836628,18.118270946525723,17.28724053977476
replicate_4,pos34,15,23.25,250.4931506849315,89.16355467396943,61.28695832656521,189.20619235836628,15.759896500746358,15.186286891157437
replicate_4,pos34,16,24.75,246.7651515151515,85.43555550418945,57.55895915678522,189.20619235836628,14.854395760871297,13.309904227734462
replicate_4,pos34,17,26.25,224.9926470588235,63.66305104786147,35.78645470045723,189.20619235836628,9.557277855145218,11.630345075330837
replicate_4,pos34,18,27.75,214.55769230769232,53.22809629673024,25.35149994932604,189.20619235836628,6.980646296649735,10.122772536273633
replicate_4,pos34,19,29.25,207.67307692307693,46.34348091211487,18.466884564710654,189.20619235836628,5.2445543832702075,8.764893007605487
replicate_4,pos34,20,30.75,196.60416666666663,35.274570655704565,7.397974308300348,189.20619235836628,2.317731037136376,7.536626508899731
replicate_4,pos34,21,32.25,202.90625,41.576653989037936,13.70005764163372,189.20619235836628,4.012811362169901,6.419809744567885
replicate_4,pos34,22,33.75,201.16147786946735,39.8318818585053,11.955285511101067,189.20619235836628,3.552990353334631,5.397927509619738
replicate_4,pos34,23,35.25,198.3691983122363,37.03960230127424,9.163005953870027,189.20619235836628,2.8032160370538954,4.455868466972061
replicate_4,pos34,24,36.75,193.30263157894737,31.973035567985303,4.09643922058109,189.20619235836628,1.3727038837826975,3.579701684802291
replicate_4,pos34,25,38.25,191.05555555555551,29.72595954459345,1.8493631971892341,189.20619235836628,0.6799045889443586,2.7564706294378665
replicate_4,pos34,26,39.75,189.20619235836628,27.876596347404217,0.0,189.20619235836628,0.0,1.9740015673999731
replicate_4,pos34,27,41.25,190.47619047619048,29.146594465228414,1.2699981178242012,189.20619235836628,0.48804344220586743,1.2207235432993608
replicate_4,pos34,28,42.75,189.48611111111111,28.15651510014905,0.2799187527448339,189.20619235836628,0.12871698939662407,0.4854972714627136
replicate_4,pos34,29,44.25,190.0150293255132,28.685433314551133,0.8088369671469309,189.20619235836628,0.3278695808945577,-0.24254958901795354
replicate_4,pos34,30,45.75,194.22212885154065,32.89253284057855,5.015936493174365,189.20619235836628,1.642180230296722,-0.974183211723952
replicate_4,pos34,31,47.25,200.12280701754383,38.79321100658177,10.916614659177554,189.20619235836628,3.2763114720032664,-1.7202228103728932
replicate_4,pos34,32,48.75,200.01470588235293,38.68510987139088,10.808513523986647,189.20619235836628,3.247374812008592,-2.4917006306258376
replicate_4,pos34,33,50.25,206.26530612244895,44.93571011148688,17.059113764082667,189.20619235836628,4.883943453567394,-3.3000250921571608
replicate_4,pos34,34,51.75,212.1794871794872,50.84989116852515,22.97329482112093,189.20619235836628,6.3853098644475965,-4.157149493490973
replicate_4,pos36,0,0.75,344.7481777403981,183.41858172943603,136.9060724772402,207.8421052631579,34.75980712203951,278.4906349968986
replicate_4,pos36,1,2.25,400.1818181818182,238.85222217085612,192.3397129186603,207.8421052631579,50.11117088075734,237.72107783193533
replicate_4,pos36,2,3.75,456.2761904761904,294.9465944652284,248.4340852130325,207.8421052631579,67.51222130911096,202.91673951345274
replicate_4,pos36,3,5.25,505.2972972972973,343.9677012863352,297.4551920341394,207.8421052631579,84.75326909572085,173.20426250508854
replicate_4,pos36,4,6.75,550.5,389.17040398903794,342.6578947368421,207.8421052631579,102.81811625055927,147.8380611421536
replicate_4,pos36,5,8.25,607.2280858676208,445.8984898566587,399.38598060446293,207.8421052631579,129.32636641840972,126.18161238759201
replicate_4,pos36,6,9.75,545.5662790697675,384.23668305880534,337.72417380660954,207.8421052631579,100.72893734192986,107.69148333492045
replicate_4,pos36,7,11.25,490.8292682926829,329.49967228172085,282.98716302952505,207.8421052631579,79.43583373154813,91.90369465464578
replicate_4,pos36,8,12.75,526.6527777777778,365.3231817668157,318.8106725146199,207.8421052631579,92.99656077725349,78.42207779731172
replicate_4,pos36,9,14.25,486.6,325.27040398903796,278.7578947368421,207.8421052631579,77.91952067648982,66.9083337963654
replicate_4,pos36,10,15.75,428.41085840058696,267.0812623896249,220.56875313742907,207.8421052631579,58.59671349788352,57.07354421287664
replicate_4,pos36,11,17.25,370.09090909090907,208.761313079947,162.24880382775117,207.8421052631579,41.585855369533625,48.67092120325307
replicate_4,pos36,12,18.75,372.27272727272725,210.9431312617652,164.43062200956936,207.8421052631579,42.18778978580849,41.4896147848427
replicate_4,pos36,13,20.25,345.8767123287671,184.54711631780503,138.0346070656092,207.8421052631579,35.05766234327645,35.34942190295573
replicate_4,pos36,14,21.75,321.7667483660131,160.437152355051,113.92464310285519,207.8421052631579,28.80398156191549,30.096264532058626
replicate_4,pos36,15,23.25,316.94680851063833,155.61721249967624,109.10470324748044,207.8421052631579,27.57920493153996,25.59832334153838
replicate_4,pos36,16,24.75,281.6166666666667,120.2870706557046,73.77456140350878,207.8421052631579,18.802529496092593,21.742729906748945
replicate_4,pos36,17,26.25,279.5708333333333,118.24123732237126,71.72872807017544,207.8421052631579,18.302682352005327,18.432734461824644
replicate_4,pos36,18,27.75,266.74603174603175,105.41643573506968,58.90392648287386,207.8421052631579,15.1809911739118,15.585278123683239
replicate_4,pos36,19,29.25,249.28735632183907,87.957760310877,41.44525105868118,207.8421052631579,10.939413444219532,13.12890866617918
replicate_4,pos36,20,30.75,241.58436781609197,80.25477180512989,33.74226255293408,207.8421052631579,9.055963049356865,11.001987544192863
replicate_4,pos36,21,32.25,241.43078460769615,80.10118859673409,33.588679344538264,207.8421052631579,9.018244657449392,9.151143175879035
replicate_4,pos36,22,33.75,233.4371031746032,72.1075071636411,25.59499791144532,207.8421052631579,7.041385858136432,7.5299316707402175
replicate_4,pos36,23,35.25,225.92592592592592,64.59632991496386,18.083820662768034,207.8421052631579,5.146658280592524,6.097671396702446
replicate_4,pos36,24,36.75,219.54839743589744,58.21880142493538,11.706292172739552,207.8421052631579,3.4868797038252164,4.818422141573865
replicate_4,pos36,25,38.25,215.28070175438597,53.95110574342391,7.438596491228083,207.8421052631579,2.3290286990729907,3.6600832526246636
replicate_4,pos36,26,39.75,207.8421052631579,46.51250925219583,0.0,207.8421052631579,0.0,2.5935881235867346
replicate_4,pos36,27,41.25,208.90235690235687,47.57276089139481,1.060251639198981,207.8421052631579,0.41622632801169823,1.592174816051256
replicate_4,pos36,28,42.75,209.23684210526315,47.90724609430109,1.3947368421052602,207.8421052631579,0.5300849716447694,0.6307145127096905
replicate_4,pos36,29,44.25,212.84337349397592,51.513777483013854,5.001268230818027,207.8421052631579,1.6379266146274458,-0.3149190489214716
replicate_4,pos36,30,45.75,210.74285714285713,49.41326113189507,2.900751879699243,207.8421052631579,1.0117132173105337,-1.268454985314161
replicate_4,pos36,31,47.25,217.1994565217391,55.86986051077706,9.357351258581218,207.8421052631579,2.856059811696058,-2.2538207100172407
replicate_4,pos36,32,48.75,226.2985185185185,64.96892250755646,18.456413255360616,207.8421052631579,5.241880508436046,-3.2957423526835083
replicate_4,pos36,33,50.25,230.7343035343035,69.40470752334147,22.892198271145617,207.8421052631579,6.364936865516916,-4.420365220561582
replicate_4,pos36,34,51.75,234.50602409638552,73.17642808542345,26.663918833227626,207.8421052631579,7.30759331394434,-5.655909871911729
replicate_4,pos37,0,0.75,277.0111111111111,115.68151510014906,81.31269841269841,195.6984126984127,20.65047800424254,101.64496101047467
replicate_4,pos37,1,2.25,320.5735294117647,159.24393340080263,124.87511671335199,195.6984126984127,31.61676040549609,87.77462178528847
replicate_4,pos37,2,3.75,352.0357142857143,190.7061182747522,156.33730158730157,195.6984126984127,39.96679605739954,75.79685616614918
replicate_4,pos37,3,5.25,369.7454194792672,208.4158234683051,174.04700678085447,195.6984126984127,44.86995083119497,65.45340268055897
replicate_4,pos37,4,6.75,377.92063492063494,216.59103890967287,182.22222222222223,195.6984126984127,47.18900205457125,56.521238469928
replicate_4,pos37,5,8.25,368.891339869281,207.56174385831895,173.1929271708683,195.6984126984127,44.629770675075726,48.80777052860063
replicate_4,pos37,6,9.75,364.95238095238096,203.6227849414189,169.25396825396825,195.6984126984127,43.52707741934652,42.14668306347039
replicate_4,pos37,7,11.25,350.6928205128205,189.36322450185844,154.9944078144078,195.6984126984127,39.60136476513161,36.39435143602935
replicate_4,pos37,8,12.75,317.2506053268765,155.92100931591443,121.55219262846379,195.6984126984127,30.75860621835248,31.42674536520208
replicate_4,pos37,9,14.25,311.47433132010354,150.14473530914148,115.77591862169083,195.6984126984127,29.27649544919952,27.136754618626817
replicate_4,pos37,10,15.75,292.8403571428571,131.51076113189507,97.14194444444439,195.6984126984127,24.571098401789264,23.43187952963439
replicate_4,pos37,11,17.25,275.18985507246373,113.8602590615017,79.49144237405102,195.6984126984127,20.203032053589283,20.232236543451076
replicate_4,pos37,12,18.75,257.2577118897874,95.92811587882532,61.55929919137469,195.6984126984127,15.826079423458602,17.46883578873073
replicate_4,pos37,13,20.25,255.08928571428572,93.75968970332366,59.39087301587301,195.6984126984127,15.299256803406324,15.08209353586062
replicate_4,pos37,14,21.75,260.9620383036936,99.63244229273153,65.26362560528088,195.6984126984127,16.72689816350175,13.020547468053245
replicate_4,pos37,15,23.25,244.4727438706312,83.14314785966914,48.774331172218496,195.6984126984127,12.721834699751877,11.239747064232853
replicate_4,pos37,16,24.75,225.925,64.59540398903793,30.2265873015873,195.6984126984127,8.190362940483274,9.701295168440728
replicate_4,pos37,17,26.25,221.14393939393935,59.81434338297733,25.445526695526638,195.6984126984127,7.004105326795463,8.372020080327399
replicate_4,pos37,18,27.75,220.21781464118283,58.88821863022075,24.519401942770116,195.6984126984127,6.772792945798361,7.223260315562099
replicate_4,pos37,19,29.25,216.46938775510205,55.139791744139984,20.770975056689338,195.6984126984127,5.830143307677299,6.230246614348957
replicate_4,pos37,20,30.75,205.07471264367817,43.74511663271609,9.376299945265458,195.6984126984127,2.8612061959492965,5.371567873078141
replicate_4,pos37,21,32.25,202.86111111111111,41.53151510014905,7.162698412698404,195.6984126984127,2.2521691069939944,4.628709483668768
replicate_4,pos37,22,33.75,201.66532258064515,40.33572656968309,5.966909882232443,195.6984126984127,1.9152606077532477,3.985654126396393
replicate_4,pos37,23,35.25,198.11738616203428,36.787790151072215,2.418973463621569,195.6984126984127,0.8617573727208319,3.428536408603702
replicate_4,pos37,24,36.75,195.6984126984127,34.368816687450646,0.0,195.6984126984127,0.0,2.9453439027038795
replicate_4,pos37,25,38.25,199.6338028169014,38.304206805939344,3.935390118488698,195.6984126984127,1.324853677865533,2.525658137335781
replicate_4,pos37,26,39.75,205.54237288135593,44.21277687039387,9.84396018294322,195.6984126984127,2.987899371974994,2.160429956989373
replicate_4,pos37,27,41.25,209.93975903614455,48.61016302518249,14.24134633773184,195.6984126984127,4.154347916180924,1.8417844064640638
replicate_4,pos37,28,42.75,213.3071705426356,51.97757453167357,17.60875784422288,195.6984126984127,5.025017320408734,1.5628509331292344
replicate_4,pos37,29,44.25,210.58620689655172,49.25661088558965,14.887794198139005,195.6984126984127,4.322756522238923,1.3176152458522181
replicate_4,pos37,30,45.75,202.42,41.09040398903794,6.721587301587277,195.6984126984127,2.1286354918522674,1.1007896364143837
replicate_4,pos37,31,47.25,210.3108108108108,48.98121479984874,14.612398112398097,195.6984126984127,4.251092707857299,0.9076989673193737
replicate_4,pos37,32,48.75,208.4406779661017,47.11108195513964,12.742265267688992,195.6984126984127,3.76110912894452,0.7341798676922091
replicate_4,pos37,33,50.25,213.7032967032967,52.37370069233464,18.00488400488399,195.6984126984127,5.126464515496556,0.5764909637574187
replicate_4,pos37,34,51.75,216.66197183098592,55.332375820023856,20.96355913257321,195.6984126984127,5.878856210232012,0.43123220830906306
replicate_4,pos38,0,0.75,324.27536231884056,162.9457663078785,116.11746758199845,208.1578947368421,29.36380144016007,125.66514287763417
replicate_4,pos38,1,2.25,349.8059701492537,188.47637413829165,141.6480754124116,208.1578947368421,36.01501778323063,109.48240878601283
replicate_4,pos38,2,3.75,376.5846153846154,215.25501937365337,168.4267206477733,208.1578947368421,43.29652634808224,95.38006147638264
replicate_4,pos38,3,5.25,424.0233316177733,262.6937356068112,215.86543688093118,208.1578947368421,57.146868139324724,83.09012788107626
replicate_4,pos38,4,6.75,400.6516731855715,239.32207717460943,192.4937784487294,208.1578947368421,50.156130112656456,72.37907445176627
replicate_4,pos38,5,8.25,419.08145539906104,257.751859388099,210.92356066221893,208.1578947368421,55.639517508412524,63.04336955060677
replicate_4,pos38,6,9.75,427.6516483516483,266.3220523406863,219.4937536148062,208.1578947368421,58.26400237577723,54.90561593823935
replicate_4,pos38,7,11.25,391.8218916857361,230.49229567477403,183.66399694889398,208.1578947368421,47.601831782226576,47.81117986812894
replicate_4,pos38,8,12.75,375.6,214.27040398903796,167.4421052631579,208.1578947368421,43.022579507184986,41.6252527332162
replicate_4,pos38,9,14.25,380.167292057536,218.8376960465739,172.00939732069386,208.1578947368421,44.29758647163026,36.2302894302418
replicate_4,pos38,10,15.75,334.55,173.22040398903795,126.3921052631579,208.1578947368421,32.00991588270271,31.52377476549302
replicate_4,pos38,11,17.25,321.0135135135135,159.68391750255142,112.85561877667138,208.1578947368421,28.53166324620083,27.416275459173
replicate_4,pos38,12,18.75,313.0994115174443,151.76981550648225,104.9415167806022,208.1578947368421,26.527404800173276,23.829740732543346
replicate_4,pos38,13,20.25,292.171568627451,130.84197261648893,84.01367389060889,208.1578947368421,21.315306626773705,20.69601918556482
replicate_4,pos38,14,21.75,281.4876464998416,120.15805048887955,73.3297517629995,208.1578947368421,18.693796199035305,17.955563782717626
replicate_4,pos38,15,23.25,271.67857142857144,110.34897541760938,63.520676691729335,208.1578947368421,16.302895373491623,15.556300339117287
replicate_4,pos38,16,24.75,254.55232558139537,93.22272957043327,46.394430844553256,208.1578947368421,12.143652832241774,13.452638005878338
replicate_4,pos38,17,26.25,231.26315789473685,69.93356188377479,23.10526315789474,208.1578947368421,6.418452066559157,11.604602951950007
replicate_4,pos38,18,27.75,223.3744444444445,62.044848433482386,15.216549707602383,208.1578947368421,4.408153704408972,9.977078780630034
replicate_4,pos38,19,29.25,224.5910513141427,63.261455303180625,16.433156577300593,208.1578947368421,4.722821444776589,8.539139247136907
replicate_4,pos38,20,30.75,223.0652709359606,61.73567492499852,14.907376199118488,208.1578947368421,4.3278477068372245,7.2634605975273985
replicate_4,pos38,21,32.25,228.3338206627681,67.00422465180598,20.17592592592598,208.1578947368421,5.679413229177804,6.12580236221243
replicate_4,pos38,22,33.75,221.0796370967742,59.75004108581214,12.921742359932097,208.1578947368421,3.808402805347197,5.104546738100015
replicate_4,pos38,23,35.25,211.51385869565215,50.1842626846901,3.3559639588100367,208.1578947368421,1.1508111898475142,4.180287806696064
replicate_4,pos38,24,36.75,221.6794871794872,60.34989116852512,13.521592442645101,208.1578947368421,3.96603666254074,3.335462782477761
replicate_4,pos38,25,38.25,211.37331701346392,50.04372100250184,3.2154222766218084,208.1578947368421,1.1081074220780822,2.554018284514165
replicate_4,pos38,26,39.75,221.6585144927536,60.328918481791575,13.500619755911487,208.1578947368421,3.9605361852482184,1.8211052898211266
replicate_4,pos38,27,41.25,215.2,53.870403989037925,7.042105263157879,208.1578947368421,2.2184780419589987,1.122796971948481
replicate_4,pos38,28,42.75,208.1578947368421,46.828298725880046,0.0,208.1578947368421,0.0,0.4458240631630328
replicate_4,pos38,29,44.25,213.0879120879121,51.758316076950024,4.930017351069978,208.1578947368421,1.6172453306977788,-0.22267728842539775
replicate_4,pos38,30,45.75,212.1203888334995,50.79079282253744,3.9624940966573945,208.1578947368421,1.332921667253533,-0.8954099580184885
replicate_4,pos38,31,47.25,216.671875,55.342278989037936,8.51398026315789,208.1578947368421,2.6259105512097207,-1.5851572244018803
replicate_4,pos38,32,48.75,224.2832080200501,62.95361200908805,16.125313283207987,208.1578947368421,4.643393835228122,-2.3050256780480507
replicate_4,pos38,33,50.25,226.42222222222225,65.09262621126018,18.264327485380136,208.1578947368421,5.192809293295454,-3.0686942727939113
replicate_4,pos38,34,51.75,246.98840413318027,85.65880812221819,38.83050939633816,208.1578947368421,10.301653868170444,-3.890674253577784
replicate_4,pos39,0,0.75,277.45569620253167,116.1261001915696,80.95569620253167,196.5,20.56271751657227,106.23681529471268
replicate_4,pos39,1,2.25,328.79751275510205,167.46791674413998,132.29751275510205,196.5,33.54896472964212,93.39124937751828
replicate_4,pos39,2,3.75,342.1063829787234,180.77678696776132,145.6063829787234,196.5,37.07025592121161,82.09447159761159
replicate_4,pos39,3,5.25,371.1764705882353,209.84687457727324,174.6764705882353,196.5,45.04721565508618,72.15913768524881
replicate_4,pos39,4,6.75,373.6039990936898,212.27440308272776,177.10399909368982,196.5,45.73284000288102,63.42048137585991
replicate_4,pos39,5,8.25,391.7037037037037,230.37410769274163,195.2037037037037,196.5,50.94925508469784,55.73358194809225
replicate_4,pos39,6,9.75,383.6025641025641,222.27296809160205,187.1025641025641,196.5,48.591179608575224,48.97096087772
replicate_4,pos39,7,11.25,379.95238095238096,218.6227849414189,183.45238095238096,196.5,47.54116538432961,43.020467750645736
replicate_4,pos39,8,12.75,355.20636889991727,193.87677288895523,158.70636889991727,196.5,40.61359016449318,37.78342037525459
replicate_4,pos39,9,14.25,322.1313652326602,160.80176922169815,125.63136523266019,196.5,31.81264596029176,33.172968249990134
replicate_4,pos39,10,15.75,312.0833333333333,150.75373732237125,115.58333333333331,196.5,29.227285190058254,29.11265224611453
replicate_4,pos39,11,17.25,296.0805152979066,134.75091928694454,99.58051529790657,196.5,25.18083841372904,25.53513661962225
replicate_4,pos39,12,18.75,301.6735115167319,140.3439155057698,105.17351151673188,196.5,26.585873091949864,22.381092324160388
replicate_4,pos39,13,20.25,288.4166666666667,127.08707065570462,91.91666666666669,196.5,23.270054916099173,19.598213105964806
replicate_4,pos39,14,21.75,270.25080128205127,108.9212052710892,73.75080128205127,196.5,18.796720557334854,17.140348063860348
replicate_4,pos39,15,23.25,253.01146616541357,91.6818701544515,56.511466165413566,196.5,14.600084637748612,14.966736288814982
replicate_4,pos39,16,24.75,235.02702702702703,73.69743101606497,38.52702702702703,196.5,10.22754211922326,13.041330890411267
replicate_4,pos39,17,26.25,229.22506467375683,67.89546866279476,32.72506467375683,196.5,8.805998093947146,11.332201199979552
replicate_4,pos39,18,27.75,218.7741935483871,57.44459753742504,22.274193548387103,196.5,6.209513349651281,9.811003236608673
replicate_4,pos39,19,29.25,223.45,62.120403989037925,26.94999999999999,196.5,7.378725638144916,8.452509654312376
replicate_4,pos39,20,30.75,213.5581395348837,52.22854352392165,17.058139534883708,196.5,4.883693073970847,7.234191375057481
replicate_4,pos39,21,32.25,211.12760416666669,49.79800815570462,14.627604166666686,196.5,4.255052724594471,6.135843969511183
replicate_4,pos39,22,33.75,207.1384615384615,45.80886552749945,10.638461538461513,196.5,3.2017983822112384,5.13925258945516
replicate_4,pos39,23,35.25,207.85897435897436,46.5293783480123,11.358974358974365,196.5,3.394439569257866,4.2278898951499615
replicate_4,pos39,24,36.75,205.42424242424244,44.09464641328037,8.924242424242436,196.5,2.738140733079286,3.3866419681169857
replicate_4,pos39,25,38.25,206.50908521303265,45.17948920207054,10.009085213032648,196.5,3.03248986628273,2.6015576639118567
replicate_4,pos39,26,39.75,201.2258064516129,39.89621044065083,4.725806451612897,196.5,1.5577884636655448,1.859617248188711
replicate_4,pos39,27,41.25,196.5,35.170403989037936,0.0,196.5,0.0,1.1485164791464626
replicate_4,pos39,28,42.75,200.5148977604674,39.18530174950533,4.014897760467392,196.5,1.3485032426847927,0.45646255560888266
replicate_4,pos39,29,44.25,200.49180327868856,39.1622072677265,3.9918032786885647,196.5,1.3416391852497023,-0.22802145323160097
replicate_4,pos39,30,45.75,199.35616438356163,38.02656837259957,2.8561643835616337,196.5,0.9979614999780629,-0.916286939717647
replicate_4,pos39,31,47.25,204.7007575757576,43.37116156479553,8.200757575757592,196.5,2.5398579229407687,-1.6197480077174355
replicate_4,pos39,32,48.75,204.85185185185185,43.522255840889784,8.351851851851848,196.5,2.5814094816126616,-2.3500707626147554
replicate_4,pos39,33,50.25,214.78947368421052,53.45987767324846,18.28947368421052,196.5,5.199235616460205,-3.1193667804589222
replicate_4,pos39,34,51.75,225.542194092827,64.21259808186493,29.042194092827003,196.5,7.897591759993361,-3.9403939647413333
replicate_4,pos8,0,0.75,282.3604202401372,121.03082422917517,68.14223842195537,214.21818181818185,17.42787493297836,50.355993811708714
replicate_4,pos8,1,2.25,341.1877450980392,179.85814908707715,126.96956327985737,214.21818181818185,32.15980722051068,46.22853663346565
replicate_4,pos8,2,3.75,365.4,204.0704039890379,151.18181818181813,214.21818181818185,38.56853210637756,42.42767268550586
replicate_4,pos8,3,5.25,365.75,204.4204039890379,151.53181818181815,214.21818181818185,38.66306313082021,38.926549799774094
replicate_4,pos8,4,6.75,372.6433333333333,211.31373732237128,158.42515151515147,214.21818181818185,40.53667075718138,35.70043340502623
replicate_4,pos8,5,8.25,344.6774193548387,183.34782334387663,130.45923753665687,214.21818181818185,33.06839721426318,32.726531783172994
replicate_4,pos8,6,9.75,336.6619718309859,175.33237582002386,122.44379001280407,214.21818181818185,30.98845835187241,29.98383505140268
replicate_4,pos8,7,11.25,319.32758620689657,157.9979901959345,105.10940438871472,214.21818181818185,26.569714876315317,27.452966732531543
replicate_4,pos8,8,12.75,302.4561403508772,141.12654433991514,88.23795853269536,214.21818181818185,22.358308682249366,25.11604686496281
replicate_4,pos8,9,14.25,314.23809523809524,152.90849922713318,100.0199134199134,214.21818181818185,25.2908858304809,22.956565685159852
replicate_4,pos8,10,15.75,300.10375,138.77415398903796,85.88556818181814,214.21818181818185,21.776987485532715,20.959266990231374
replicate_4,pos8,11,17.25,285.2830188679245,123.95342285696243,71.06483704974266,214.21818181818185,18.14061323162814,19.110040356613926
replicate_4,pos8,12,18.75,278.8666666666667,117.5370706557046,64.64848484848483,214.21818181818185,16.577220743202744,17.395821453403233
replicate_4,pos8,13,20.25,267.794384057971,106.46478804700894,53.576202239789154,214.21818181818185,13.887588377816689,15.804499746072747
replicate_4,pos8,14,21.75,270.2105263157895,108.88093030482742,55.99234449760763,214.21818181818185,14.474064135713721,14.324832938528658
replicate_4,pos8,15,23.25,260.6666666666667,99.33707065570462,46.44848484848484,214.21818181818185,12.156789860234642,12.946367549055743
replicate_4,pos8,16,24.75,264.9647058823529,103.63510987139084,50.74652406417107,214.21818181818185,13.200709999903076,11.659365059042639
replicate_4,pos8,17,26.25,263.015625,101.68602898903794,48.79744318181815,214.21818181818185,12.727447724834144,10.454733112745345
replicate_4,pos8,18,27.75,268.0,106.67040398903794,53.78181818181815,214.21818181818185,13.937496272631542,9.323961282032354
replicate_4,pos8,19,29.25,254.45070422535213,93.12110821439006,40.23252240717028,214.21818181818185,10.643780495886851,8.2590609423051
replicate_4,pos8,20,30.75,241.0206349206349,79.69103890967286,26.802453102453057,214.21818181818185,7.3420448503256,7.252508834831885
replicate_4,pos8,21,32.25,231.86708019494904,70.53748418398698,17.648898376767193,214.21818181818185,5.035305639768988,6.297193916777101
replicate_4,pos8,22,33.75,223.3375,62.00790398903794,9.119318181818159,214.21818181818185,2.791321706965546,5.386367123434265
replicate_4,pos8,23,35.25,220.8064233064233,59.47682729546126,6.588241488241465,214.21818181818185,2.091126518775855,4.5135936877454235
replicate_4,pos8,24,36.75,214.8448275862069,53.515231575244826,0.6266457680250426,214.21818181818185,0.2618247356972062,3.672707680256069
replicate_4,pos8,25,38.25,214.21818181818185,52.88858580721978,0.0,214.21818181818185,0.0,2.857768448341537
replicate_4,pos8,26,39.75,219.65217391304347,58.322577902081406,5.4339920948616225,214.21818181818185,1.762860026381113,2.0630186469587475
replicate_4,pos8,27,41.25,222.50131362889985,61.17171761793776,8.283131810718004,214.21818181818185,2.5625207607300555,1.28284356442088
replicate_4,pos8,28,42.75,215.89447938504543,54.564883374083365,1.6762975668635818,214.21818181818185,0.623440424191636,0.5117314558415913
replicate_4,pos8,29,44.25,215.75438596491227,54.42478995395021,1.5362041467304266,214.21818181818185,0.5772392466479074,-0.2557653959856615
replicate_4,pos8,30,45.75,211.84901277584208,50.51941676487999,-2.369169042339763,214.21818181818185,0.0,-1.0250691673685113
replicate_4,pos8,31,47.25,217.1045321637427,55.774936152780626,2.8863503455608566,214.21818181818185,1.0072741184803635,-1.8016148000564043
replicate_4,pos8,32,48.75,214.46953467954347,53.139938668581394,0.2513528613616245,214.21818181818185,0.11707220890241968,-2.5908883977660286
replicate_4,pos8,33,50.25,215.15555555555557,53.8259595445935,0.9373737373737185,214.21818181818185,0.3733916219587137,-3.3984659841534457
replicate_4,pos8,34,51.75,221.54558527466207,60.21598926370001,7.327403456480226,214.21818181818185,2.298088851107142,-4.230052896048455
replicate_5,pos0,0,0.75,299.0016227180528,137.67202670709068,80.67670468526589,218.32491803278688,20.494152015899,101.7503705813728
replicate_5,pos0,1,2.25,358.90909090909093,197.57949489812887,140.58417287630405,218.32491803278688,35.732563559856295,95.73019463256851
replicate_5,pos0,2,3.75,398.1372549019608,236.8076588909987,179.8123368691739,218.32491803278688,46.50157017592159,90.01025053382216
replicate_5,pos0,3,5.25,418.36206896551727,257.0324729545552,200.03715093273038,218.32491803278688,52.37492037892311,84.5725992283337
replicate_5,pos0,4,6.75,454.2680045011253,292.9384084901632,235.9430864683384,218.32491803278688,63.44442360745182,79.40018699425829
replicate_5,pos0,5,8.25,439.8125,278.48290398903794,221.48758196721312,218.32491803278688,58.88172144269062,74.47679196032257
replicate_5,pos0,6,9.75,472.59722222222223,311.26762621126016,254.27230418943535,218.32491803278688,69.45553778126929,69.78697323031535
replicate_5,pos0,7,11.25,448.589805211232,287.26020920026997,230.2648871784451,218.32491803278688,61.63420341979736,65.31602245689488
replicate_5,pos0,8,12.75,456.768115942029,295.43851993106693,238.44319790924212,218.32491803278688,64.2490492605612,61.04991771283773
replicate_5,pos0,9,14.25,482.515625,321.18602898903794,264.19070696721315,218.32491803278688,72.82138856159584,56.9752795150585
