replicate,pos,y_bin,y_um,median_intensity,corrected_intensity,concentration,fitted_concentration
replicate_5,pos8,15,23.25,261.66536585365856,100.3357698426965,29.66431452611874,30.881878212756966
replicate_5,pos8,16,24.75,254.3611863488624,93.03159033790034,28.7971983988761,29.30594979898874
replicate_5,pos8,17,26.25,238.6946324951644,77.36503648420235,26.724707445979472,27.805206997237182
replicate_5,pos8,18,27.75,225.5386046511628,64.20900864020074,24.726297273459007,26.375799590505334
replicate_5,pos8,19,29.25,217.3181818181818,55.98858580721975,23.35384023154543,25.01406037566774
replicate_5,pos8,20,30.75,216.52272727272728,55.19313126176522,23.21614711015951,23.71649575511107
replicate_5,pos8,21,32.25,219.22474747474743,57.89515146378541,23.680419348184422,22.479776773766563
replicate_5,pos8,22,33.75,208.82834928229667,47.49875327133461,21.842368843228765,21.300730578539795
replicate_5,pos8,23,35.25,205.58620689655172,44.25661088558965,21.24215036210421,20.176332278226344
replicate_5,pos8,24,36.75,211.44117647058823,50.11158045962617,22.317145854059376,19.103697183029794
replicate_5,pos8,25,38.25,212.7433311646064,51.413735153644325,22.550646052678296,18.080073403772136
replicate_5,pos8,26,39.75,207.30516975308635,45.975573742124325,21.561868661921924,17.102834791809624
replicate_5,pos8,27,41.25,208.6315789473684,47.30198293640635,21.806284148367062,16.169474201541085
replicate_5,pos8,28,42.75,211.27258403361344,49.94298802265139,22.286760542934374,15.27759705822341
replicate_5,pos8,29,44.25,204.6122448979592,43.28264888699712,21.059556752400212,14.424915214592165
replicate_5,pos8,30,45.75,212.28076828969904,50.95117227873699,22.46794193270542,13.60924108052628
replicate_5,pos8,31,47.25,214.89743589743588,53.56783988647382,22.932217703920223,12.828482010696172
replicate_5,pos8,32,48.75,212.9775039123631,51.64790790140103,22.592412631664118,12.080634935796612
replicate_5,pos8,33,50.25,218.33823529411765,57.00863928315559,23.529175886537715,11.363781223590566
replicate_5,pos9,0,0.75,301.8618421052631,140.5322460943011,33.920409839755784,66.21164645048073
replicate_5,pos9,1,2.25,327.65977822580646,166.3301822148444,37.134247980930596,63.34801751779905
replicate_5,pos9,2,3.75,376.8633980881899,215.53380207722788,47.24266181092409,60.60428202831551
replicate_5,pos9,3,5.25,382.4366197183099,221.10702370734785,48.62959143912099,57.97524714556972
replicate_5,pos9,4,6.75,410.1486954513969,248.81909944043483,56.26161658974842,55.45593711725353
replicate_5,pos9,5,8.25,401.7123376623376,240.3827416513756,53.801917416561466,53.04158385802488
replicate_5,pos9,6,9.75,404.75,243.4204039890379,54.67321115820427,50.72761792535514
replicate_5,pos9,7,11.25,401.53275862068966,240.2031626097276,53.75090610494271,48.50965987133136
replicate_5,pos9,8,12.75,390.0740740740741,228.744478063112,50.607445917995264,46.383511954044835
replicate_5,pos9,9,14.25,363.53164556962025,202.2020495586582,44.107872164764764,44.345150192879615
replicate_5,pos9,10,15.75,335.8006267136702,174.47103070270813,38.429997287539344,42.390716752664126
replicate_5,pos9,11,17.25,296.2888888888889,134.95929287792683,33.32810734193735,40.516512642272346
replicate_5,pos9,12,18.75,277.8268028846154,116.49720687365333,31.423636490646413,38.71899071385567
replicate_5,pos9,13,20.25,304.76065999258435,143.4310639816223,34.237270603552794,36.994748949455754
replicate_5,pos9,14,21.75,303.0468587296078,141.7172627186457,34.04909020891486,35.34052402229237
replicate_5,pos9,15,23.25,301.8036062378168,140.47401022685472,33.91411436120826,33.75318512054041
replicate_5,pos9,16,24.75,278.33152173913044,117.00192572816836,31.476176492344646,32.22972802190673
replicate_5,pos9,17,26.25,262.5344827586207,101.20488674765863,29.76394960179372,30.76726940779232
replicate_5,pos9,18,27.75,252.94230769230768,91.61271168134562,28.62206611585328,29.363041406278658
replicate_5,pos9,19,29.25,247.9170918367347,86.58749582577263,27.98257755016719,28.014386353610305
replicate_5,pos9,20,30.75,240.55169561621173,79.22209960524967,26.98719131863543,26.71875176425911
replicate_5,pos9,21,32.25,232.0494252873563,70.71982927639425,25.745979641229372,25.473685500050422
replicate_5,pos9,22,33.75,223.59183673469389,62.26224072373182,24.40974149857933,24.27683112920823
replicate_5,pos9,23,35.25,215.3050847457627,53.97548873480065,23.003756063102962,23.125923466535745
replicate_5,pos9,24,36.75,217.7611940298507,56.43159801888865,23.430160307407416,22.018784286290693
replicate_5,pos9,25,38.25,223.3414611005693,62.0118650896072,24.368642742724408,20.953318199641313
replicate_5,pos9,26,39.75,219.65573770491804,58.326141693955975,23.753563348714714,19.927508688900968
replicate_5,pos9,27,41.25,218.7058823529412,57.37628634197912,23.592027338401294,18.93941429103533
replicate_5,pos9,28,42.75,207.38983050847455,46.06023449751248,21.577529359317627,17.987164923219293
replicate_5,pos9,29,44.25,203.6716417910448,42.34204578008274,20.88225663952796,17.068958343489115
replicate_5,pos9,30,45.75,206.4179104477612,45.08831443679912,21.397254416989707,16.183056739791233
replicate_5,pos9,31,47.25,208.98,47.650403989037926,21.870148279271877,15.327783440972183
replicate_5,pos9,32,48.75,213.85655471289272,52.52695870193065,22.74857912055214,14.501519743484646
replicate_5,pos9,33,50.25,212.5371032163128,51.20750720535074,22.513806555931975,13.702701847803988
replicate_7,pos0,0,0.75,339.4328173374613,178.10322132649924,39.07259617555283,150.6527110967285
replicate_7,pos0,1,2.25,373.37704918032784,212.04745316936575,46.398437716657504,138.65219456936265
replicate_7,pos0,2,3.75,392.3571428571428,231.0275468461807,51.21657134169747,127.60472848952801
replicate_7,pos0,3,5.25,430.8108108108109,269.4812147998488,62.84098793407587,117.43437614000086
replicate_7,pos0,4,6.75,469.96491228070175,308.6353162697397,77.79013740556995,108.07122980032722
replicate_7,pos0,5,8.25,485.93589743589746,324.6063014249354,84.97831671808694,99.45093022370949
replicate_7,pos0,6,9.75,494.57871939736344,333.2491233864014,89.17911715292576,91.51422425231013
replicate_7,pos0,7,11.25,518.4428514536041,357.11325544264207,102.04498360341914,84.2065575301633
replicate_7,pos0,8,12.75,499.36538461538464,338.0357886044226,91.60616225916485,77.477699514135
replicate_7,pos0,9,14.25,428.1036585365854,266.7740625256233,61.931667861969224,71.28139820537683
replicate_7,pos0,10,15.75,435.9428571428571,274.61326113189506,64.60600574326475,65.57506222800976
replicate_7,pos0,11,17.25,449.9861111111111,288.656515100149,69.72373129890173,60.31946806974913
replicate_7,pos0,12,18.75,406.6410256410256,245.31142963006351,55.223721460029495,55.478490472137
replicate_7,pos0,13,20.25,388.9069548872181,227.57735887625603,50.299278160408115,51.01885411717196
replicate_7,pos0,14,21.75,342.82978723404256,181.5001912230805,39.715191159467025,46.909904903509826
replicate_7,pos0,15,23.25,337.5813953488372,176.25179933787513,38.739582143345324,43.123399240061865
replicate_7,pos0,16,24.75,308.21276595744683,146.88316994648477,34.62485625649687,39.63330990866301
replicate_7,pos0,17,26.25,292.46153846153845,131.1319424505764,32.930279997029515,36.41564716137206
replicate_7,pos0,18,27.75,262.4789377289377,101.14934171797566,29.7576027693157,33.44829382268495
replicate_7,pos0,19,29.25,263.8888888888889,102.55929287792684,29.91785169463443,30.71085326320683
replicate_7,pos0,20,30.75,247.61561032863852,86.28601431767645,27.94322230163742,28.184509199802704
replicate_7,pos0,21,32.25,261.87426900584796,100.5446729948859,29.68832701553084,25.85189635853862
replicate_7,pos0,22,33.75,253.9090909090909,92.57949489812884,28.741646301237157,23.696981111391654
replicate_7,pos0,23,35.25,217.36666666666667,56.03707065570461,23.362205749363447,21.704951266264434
replicate_7,pos0,24,36.75,202.72244250594764,41.39284649498559,20.702403530297907,19.86211425275596
replicate_7,pos0,25,38.25,195.6629213483146,34.333325337352534,19.10380765886049,18.155803003850764
replicate_7,pos0,26,39.75,201.2924317617866,39.96283575082454,20.429732783536085,16.574288886587453
replicate_7,pos0,27,41.25,178.80889423076923,17.479298219807163,11.949632279341955,15.106701083220107
replicate_7,pos0,28,42.75,178.10526315789474,16.775667146932676,11.678001018715484,13.742951868724722
replicate_7,pos0,29,44.25,175.81579693703912,14.486200926077077,10.846126914919264,12.47366727103232
replicate_7,pos0,30,45.75,177.06349206349208,15.733896052530014,11.28935105448018,11.290122637369597
replicate_7,pos0,31,47.25,178.51724137931035,17.187645368348285,11.836172408606364,10.184182663810862
replicate_7,pos0,32,48.75,176.58139534883722,15.251799337875156,11.11515987459915,9.148245475823822
replicate_7,pos0,33,50.25,176.20050505050506,14.870909039542994,10.98013750636423,8.175190375436905
replicate_7,pos0,34,51.75,173.47368421052633,12.144088199564266,10.083065596217505,7.258328895858959
replicate_7,pos1,0,0.75,258.5706989247312,97.24110291376913,29.30366187136348,46.23273652847131
replicate_7,pos1,1,2.25,271.3452380952381,110.01564208427604,30.738651665030442,45.044470725035616
replicate_7,pos1,2,3.75,294.58154195948737,133.25194594852533,33.1499646993596,43.861773087392756
replicate_7,pos1,3,5.25,325.7049180327869,164.37532202182484,36.84898532995379,42.68449741654378
replicate_7,pos1,4,6.75,326.6592632719393,165.32966726097726,36.987113428225804,41.512498183725334
replicate_7,pos1,5,8.25,332.3125,170.98290398903794,37.85203528733067,40.34563051242026
replicate_7,pos1,6,9.75,350.12,188.7904039890379,41.19820364469117,39.18375016044857
replicate_7,pos1,7,11.25,318.3623876123876,157.03279160142554,35.851538816016166,38.0267135021371
replicate_7,pos1,8,12.75,342.04477611940297,180.7151801084409,39.56290724612759,36.874377510565154
replicate_7,pos1,9,14.25,319.73809523809524,158.40849922713318,36.03031620099735,35.726599739884286
replicate_7,pos1,10,15.75,311.6333333333333,150.30373732237126,35.02211751095061,34.58323830770989
replicate_7,pos1,11,17.25,305.89166666666665,144.5620706557046,34.36292679977624,33.44415187758237
replicate_7,pos1,12,18.75,298.48387096774195,137.1542749567799,33.55916340492492,32.30919964149595
replicate_7,pos1,13,20.25,267.10439560439556,105.77479959343351,30.276974371700682,31.17824130249261
replicate_7,pos1,14,21.75,256.4,95.07040398903791,29.04488436971346,30.051137057319366
replicate_7,pos1,15,23.25,260.3488372093023,99.01924119834024,29.512032960669906,28.92774757914649
replicate_7,pos1,16,24.75,242.27631578947367,80.9467197785116,27.2267300558841,27.80793400034465
replicate_7,pos1,17,26.25,225.8413722826087,64.51177627164664,24.775049130823902,26.691557895318784
replicate_7,pos1,18,27.75,227.15625,65.82665398903794,24.985266476189487,25.578481263396693
replicate_7,pos1,19,29.25,233.35897435897436,72.0293783480123,25.94378830813601,24.468566511770018
replicate_7,pos1,20,30.75,217.7301587301587,56.40056271919664,23.42482224023881,23.36167643848583
replicate_7,pos1,21,32.25,210.36486486486487,49.03526885390281,22.122565630001958,22.25767421548636
replicate_7,pos1,22,33.75,198.36507936507937,37.035483354117304,19.854823862747313,21.156423371695038
replicate_7,pos1,23,35.25,204.41463414634143,43.08503813537936,21.022385389630877,20.057787776146636
replicate_7,pos1,24,36.75,198.4124946512623,37.08289864030024,19.865417366537645,18.96163162115948
replicate_7,pos1,25,38.25,187.8858070964518,26.556211085489736,15.912369748270784,17.86781940554756
replicate_7,pos1,26,39.75,191.22368421052633,29.894088199564266,17.39915914118578,16.77621591787062
replicate_7,pos1,27,41.25,189.2173913043478,27.88779529338575,16.51611007803142,15.686686219719972
replicate_7,pos1,28,42.75,194.53915094339624,33.20955493243419,18.717759462416726,14.599095629038143
replicate_7,pos1,29,44.25,197.01044176706827,35.68084575610621,19.512763197887008,13.513309703470131
replicate_7,pos1,30,45.75,199.375,38.045403989037936,20.06102801331149,12.42919422374437
replicate_7,pos1,31,47.25,193.45029970029972,32.12070368933766,18.31065079950572,11.346615177081206
replicate_7,pos1,32,48.75,190.34883720930233,29.019241198340268,17.019416289875583,10.265438740626946
replicate_7,pos1,33,50.25,185.3125,23.982903989037936,14.73639491773327,9.18553126491135
replicate_7,pos15,0,0.75,278.39344262295083,117.06384661198877,31.48261596402221,60.525414377353776
replicate_7,pos15,1,2.25,308.3623188405797,147.03272282961763,34.64193269452113,57.72770928694574
replicate_7,pos15,2,3.75,346.6231884057971,185.29359239483503,40.477378659640024,55.051079058753785
replicate_7,pos15,3,5.25,398.3020833333333,236.97248732237125,52.84256248316814,52.489909878544076
replicate_7,pos15,4,6.75,372.79487179487177,211.4652757839097,46.25918176987751,50.03883009361401
replicate_7,pos15,5,8.25,371.1326923076923,209.80309629673025,45.864267370970055,47.69269894658891
replicate_7,pos15,6,9.75,395.3686285553365,234.0390325443745,52.032959960828634,45.446595793485564
replicate_7,pos15,7,11.25,350.13015607580826,188.8005600648462,41.20031935858438,43.29580978342935
replicate_7,pos15,8,12.75,335.84444444444443,174.51484843348237,38.4374930865917,41.235829978379556
replicate_7,pos15,9,14.25,335.1395348837209,173.80993887275886,38.31763454883905,39.26233589214085
replicate_7,pos15,10,15.75,317.36486486486484,156.03526885390278,35.72401384115842,37.37118842881755
replicate_7,pos15,11,17.25,319.9342751842752,158.60467917331314,36.056093817082996,35.55842120170593
replicate_7,pos15,12,18.75,308.1896910794863,146.86009506852423,34.62222373555317,33.82023221441703
replicate_7,pos15,13,20.25,291.0213605442177,129.69176453325562,32.78177576068691,32.1529758867825
replicate_7,pos15,14,21.75,268.1280487804878,106.79845276952574,30.389581716971684,30.55315540881903
replicate_7,pos15,15,23.25,255.515625,94.18602898903794,28.938009605515813,29.017415406715102
replicate_7,pos15,16,24.75,243.95718130658184,82.6275852956198,27.456334079972137,27.542534905458023
replicate_7,pos15,17,26.25,239.31313598519893,77.98353997423686,26.812656841041115,26.125420573341373
replicate_7,pos15,18,27.75,228.8258397932817,67.49624378231958,25.24865765226277,24.763100234184545
replicate_7,pos15,19,29.25,223.11111111111111,61.78151510014905,24.33075372745565,23.45271663365688
replicate_7,pos15,20,30.75,216.8064182194617,55.47682220849964,23.265350324110425,22.191521446632663
replicate_7,pos15,21,32.25,210.06153846153848,48.73194245057641,22.06747495543371,20.976869513007962
replicate_7,pos15,22,33.75,196.847500726533,35.51790471557091,19.46675140387295,19.806213289890124
replicate_7,pos15,23,35.25,194.15254237288136,32.82294636191929,18.57665224784047,18.67709750852402
replicate_7,pos15,24,36.75,186.57692307692307,25.247327065961,15.313692778713781,17.58715402474903
replicate_7,pos15,25,38.25,184.77440801457195,23.444812003609883,14.492306448016802,16.534096852186124
replicate_7,pos15,26,39.75,185.484375,24.154778989037936,14.81461350684532,15.51571736773821
replicate_7,pos15,27,41.25,187.06349206349208,25.733896052530017,15.536432047452532,14.529879679347806
replicate_7,pos15,28,42.75,185.76923076923077,24.43963475826871,14.944467710262183,13.574516146296718
replicate_7,pos15,29,44.25,184.48684210526315,23.157246094301087,14.362442525502827,12.647623042652302
replicate_7,pos15,30,45.75,186.208112662494,24.87851665153194,15.144956204578087,11.747256354764978
replicate_7,pos15,31,47.25,183.28571428571428,21.956118274752217,13.82567764173916,10.871527704002952
replicate_7,pos15,32,48.75,179.11993504484997,17.790339033887918,12.071962783509639,10.018600386172706
replicate_7,pos15,33,50.25,176.59756097560975,15.267964964647687,11.120941534801334,9.18668551931855
replicate_7,pos15,34,51.75,175.69661222020568,14.36701620924363,10.805096574570781,8.374038291821865
replicate_7,pos18,0,0.75,296.5326086956522,135.20301268469012,33.3536417769282,64.91262065190175
replicate_7,pos18,1,2.25,347.05263157894734,185.72303556798528,40.56508853933969,61.89225765211551
replicate_7,pos18,2,3.75,388.6104925775978,227.2808965666358,50.22134431035155,59.00995095950732
replicate_7,pos18,3,5.25,392.86851092896177,231.53891491799968,51.354157113356436,56.25927132697532
replicate_7,pos18,4,6.75,392.3826910074374,231.05309499647535,51.22343512713116,53.63408311354111
replicate_7,pos18,5,8.25,406.6029411764706,245.27334516550857,55.212572430034776,51.12853059824469
replicate_7,pos18,6,9.75,389.42546583850935,228.0958698275473,50.435919074954704,48.73702491842659
replicate_7,pos18,7,11.25,393.55555555555554,232.22595954459348,51.53967793598626,46.45423160326162
replicate_7,pos18,8,12.75,362.8373770491803,201.50778103821827,43.95141577253449,44.27505867473673
replicate_7,pos18,9,14.25,356.05405405405406,194.724458043092,42.45668194093953,42.19464528953116
replicate_7,pos18,10,15.75,325.4122807017544,164.08268469079232,36.807053198590395,40.20835089646354
replicate_7,pos18,11,17.25,291.0178571428571,129.68826113189508,32.78141508414904,38.31174488532062
replicate_7,pos18,12,18.75,275.34380032206116,114.01420431109912,31.163671003147325,36.50059670397838
replicate_7,pos18,13,20.25,288.70543032786884,127.37583431690678,32.54380079717861,34.77086642177096
replicate_7,pos18,14,21.75,266.21666666666664,104.88707065570458,30.17866868135633,33.11869571805803
replicate_7,pos18,15,23.25,259.88461538461536,98.5550193736533,29.457936990758384,31.540399275889857
replicate_7,pos18,16,24.75,249.37777777777777,88.0481817668157,28.17163884114948,30.032456561572832
replicate_7,pos18,17,26.25,249.2391304347826,87.90953442382053,28.153807434581545,28.591503971799018
replicate_7,pos18,18,27.75,247.64406779661016,86.3144717856481,27.946942043581693,27.21432733082318
replicate_7,pos18,19,29.25,236.16557963391543,74.83598362295336,26.3595460766029,25.89785472095162
replicate_7,pos18,20,30.75,231.82367021276596,70.4940742018039,25.711632772809814,24.639149630350474
replicate_7,pos18,21,32.25,233.4718954248366,72.14229941387454,25.96073109851355,23.435404402889116
replicate_7,pos18,22,33.75,231.64788732394365,70.31829131298159,25.684838571621828,22.28393397540795
replicate_7,pos18,23,35.25,212.60038610038612,51.27079008942404,22.525116759710812,21.18216988844091
replicate_7,pos18,24,36.75,199.25862068965515,37.92902467869308,20.038539532587443,20.12765455703314
replicate_7,pos18,25,38.25,196.24697336561744,34.91737735465537,19.28881759473909,19.118035788874327
replicate_7,pos18,26,39.75,197.31914893617025,35.98955292520819,19.597175282013495,18.15106153751994
replicate_7,pos18,27,41.25,195.68115942028984,34.35156340932778,19.10975486504198,17.224574878996894
replicate_7,pos18,28,42.75,195.7789855072464,34.4493894962843,19.141471463801686,16.336509200588548
replicate_7,pos18,29,44.25,195.98010610079575,34.65051008983369,19.20569381883553,15.484883591067177
replicate_7,pos18,30,45.75,187.90166569257744,26.572069681615375,15.919605323827023,14.667798422091378
replicate_7,pos18,31,47.25,185.90305598356449,24.573459972602393,15.005554316978946,13.883431110912397
replicate_7,pos18,32,48.75,182.28571428571428,20.956118274752217,13.38753539807572,13.13003205493759
replicate_7,pos18,33,50.25,179.80244252873564,18.472846517773576,12.345052757680127,12.405920729082803
replicate_7,pos18,34,51.75,178.390243902439,17.060647891476947,11.787149972606649,11.709481937208398
replicate_7,pos2,0,0.75,290.5388151174668,129.20921910650475,32.73212034496028,81.27003750355965
replicate_7,pos2,1,2.25,330.85625000000005,169.52665398903795,37.62117071301777,76.76528630824187
replicate_7,pos2,2,3.75,346.5980805243446,185.2684845133825,40.472257609570065,72.50876153276864
replicate_7,pos2,3,5.25,363.81666666666666,202.4870706557046,44.172292473268115,68.48669937898575
replicate_7,pos2,4,6.75,382.3555555555555,221.02595954459343,48.609082644256944,64.68609420154439
replicate_7,pos2,5,8.25,403.2950819672131,241.96548595625103,54.25390696991003,61.094656453152986
replicate_7,pos2,6,9.75,410.367816091954,249.03822008099195,56.32718340690685,57.700772945386724
replicate_7,pos2,7,11.25,406.8939393939394,245.5643433829773,55.2978255742816,54.49346929655544
replicate_7,pos2,8,12.75,438.12698412698415,276.7973881160221,65.37385986295573,51.46237444520168
replicate_7,pos2,9,14.25,415.9767441860465,254.64714817508445,58.0353209834511,48.59768711448087
replicate_7,pos2,10,15.75,354.86301369863014,193.53341768766808,42.20047181360292,45.890144118983564
replicate_7,pos2,11,17.25,348.4345833333333,187.10498732237127,40.84888238306167,43.33099041151766
replicate_7,pos2,12,18.75,347.4222222222222,186.09262621126015,40.64075570588924,40.91195077299407
replicate_7,pos2,13,20.25,308.2647058823529,146.93510987139086,34.630784067065534,38.62520305387346
replicate_7,pos2,14,21.75,276.6862745098039,115.35667849884186,31.30454975385222,36.46335288064789
replicate_7,pos2,15,23.25,266.07181571815715,104.74221970719512,30.16256906890448,34.419409745569084
replicate_7,pos2,16,24.75,271.45507246376815,110.12547645280604,30.750448475408657,32.486764402307244
replicate_7,pos2,17,26.25,251.1685393258427,89.83894331488062,28.39983206726632,30.659167494448052
replicate_7,pos2,18,27.75,262.90369799691837,101.57410198595628,29.80606655694446,28.930709347721113
replicate_7,pos2,19,29.25,240.54347826086956,79.2138822499075,26.986040287459883,27.295800860616524
replicate_7,pos2,20,30.75,225.30769230769232,63.97809629673024,24.68902857339845,25.74915543159803
replicate_7,pos2,21,32.25,230.2729044834308,68.94330847246876,25.473735296908472,24.28577186447295
replicate_7,pos2,22,33.75,225.91830294530155,64.58870693433948,24.787415916150742,22.900918196642117
replicate_7,pos2,23,35.25,215.09362934362937,53.76403333266728,22.96667467179621,21.590116397937113
replicate_7,pos2,24,36.75,204.81099094567404,43.48139493471197,21.096899664107543,20.34912789056757
replicate_7,pos2,25,38.25,197.63037426538816,36.300778254426135,19.67851240162439,19.173939843355914
replicate_7,pos2,26,39.75,193.33252818035427,32.00293216939221,18.264896019500533,18.06075219594111
replicate_7,pos2,27,41.25,192.12532443455692,30.795728423594852,17.7791242532711,17.005965370993067
replicate_7,pos2,28,42.75,195.4158653846154,34.08626937365332,19.022204595959348,16.00616863470426
replicate_7,pos2,29,44.25,203.32530120481928,41.99570519385722,20.816739727697602,15.058129067921303
replicate_7,pos2,30,45.75,201.90666666666667,40.5770706557046,20.54710155420933,14.158781112253797
replicate_7,pos2,31,47.25,202.23684210526315,40.90724609430109,20.610038288180156,13.305216657357002
replicate_7,pos2,32,48.75,197.44444444444449,36.11484843348242,19.63038197637346,12.494675637334794
replicate_7,pos2,33,50.25,194.8809523809524,33.551356369990344,18.839111041477263,11.724537105855658
replicate_7,pos2,34,51.75,185.52941176470588,24.19981575374382,14.835126677515262,10.992310761122429
replicate_7,pos22,0,0.75,289.76190476190476,128.4323087509427,32.65226070850571,43.37416407691811
replicate_7,pos22,1,2.25,319.0,157.67040398903794,35.93397099525225,41.976818124499374
replicate_7,pos22,2,3.75,311.7498630136986,150.42026700273655,35.03591174259643,40.59570032622964
replicate_7,pos22,3,5.25,342.4807692307692,181.15117321980716,39.64719642446076,39.23027674472323
replicate_7,pos22,4,6.75,333.86632653061224,172.5367305196502,38.10501089163596,37.880019509947395
replicate_7,pos22,5,8.25,335.1309523809524,173.80135636999034,38.316184745793336,36.54440661514871
replicate_7,pos22,6,9.75,300.4473880597015,139.11779204873943,33.7682079123073,35.222921715046446
replicate_7,pos22,7,11.25,303.890625,142.56102898903794,34.141417051303975,33.91505392621437
replicate_7,pos22,8,12.75,280.6388888888889,119.30929287792684,31.715293823738538,32.62029762957435
replicate_7,pos22,9,14.25,273.88299663299665,112.55340062203456,31.00940268788485,31.338152274924962
replicate_7,pos22,10,15.75,283.7105263157895,122.38093030482742,32.03155115174735,30.068122187429807
replicate_7,pos22,11,17.25,247.8571428571429,86.52754684618083,27.97476099600926,28.809716375990583
replicate_7,pos22,12,18.75,233.3311229000884,72.00152688912637,25.939606666003446,27.562448343430926
replicate_7,pos22,13,20.25,233.4004329004329,72.07083688947083,25.950010890956886,26.325835898417594
replicate_7,pos22,14,21.75,223.5681818181818,62.23858580721975,24.405862335649562,25.0994009690462
replicate_7,pos22,15,23.25,224.27289377289375,62.9432977619317,24.52109141804843,23.882669418019628
replicate_7,pos22,16,24.75,215.96944444444443,54.63984843348237,23.119880298099435,22.675170859347446
replicate_7,pos22,17,26.25,206.625,45.295403989037936,21.435755145466054,21.476438476495677
replicate_7,pos22,18,27.75,202.23076923076923,40.90117321980716,20.608881679756045,20.286008841916413
replicate_7,pos22,19,29.25,198.1368547418967,36.80725873093469,19.802481008548085,19.10342173788766
replicate_7,pos22,20,30.75,195.72222222222223,34.392626211260165,19.123105722975268,17.928219978594104
replicate_7,pos22,21,32.25,193.08076923076925,31.75117321980717,18.166051850288383,16.759949233379967
replicate_7,pos22,22,33.75,191.46153846153845,30.13194245057639,17.500628383253503,15.598157851105675
replicate_7,pos22,23,35.25,179.47727272727272,18.147676716310656,12.214157331062047,14.442396685540471
replicate_7,pos22,24,36.75,177.12280701754386,15.7932110065818,11.311033832348032,13.292218921723318
replicate_7,pos22,25,38.25,177.7325119236884,16.402915912726343,11.537051084523073,12.147179903225172
replicate_7,pos22,26,39.75,173.6086956521739,12.279099641211843,10.124540414274719,11.006836960245682
replicate_7,pos22,27,41.25,171.75438596491227,10.42478995395021,10.0,9.87074923847791
replicate_7,pos22,28,42.75,172.9401785714286,11.610582560466511,10.0,8.73847752867496
replicate_7,pos22,29,44.25,174.58603896103895,13.256442950076888,10.434014524755705,7.609584096852545
replicate_7,pos22,30,45.75,173.82978723404256,12.500191223080492,10.1931305781535,6.4836325150619105
replicate_7,pos22,31,47.25,175.6063034188034,14.276707407841355,10.774161312942182,5.360187492667655
replicate_7,pos22,32,48.75,173.7218216774814,12.392225666519307,10.159531865435499,4.2388147080652345
replicate_7,pos22,33,50.25,174.75080128205127,13.421205271089208,10.487773075752033,3.1190806407731047
replicate_7,pos22,34,51.75,168.98214285714286,7.652546846180797,10.0,2.0005524038345657
replicate_7,pos24,0,0.75,267.47911255411253,106.14951654315048,30.318286809754394,39.95276377985548
replicate_7,pos24,1,2.25,294.1475409836066,132.8179449726445,33.10486800626566,39.053838369210006
replicate_7,pos24,2,3.75,302.60892210144925,141.27932609048722,34.00140446618109,38.154912958652424
replicate_7,pos24,3,5.25,324.325,162.99540398903792,36.652950962781816,37.25598754818067
replicate_7,pos24,4,6.75,354.8735632183908,193.54396720742875,42.202733117317145,36.357062137792745
replicate_7,pos24,5,8.25,320.4,159.0704039890379,36.11757966464537,35.45813672748664
replicate_7,pos24,6,9.75,297.45439358503177,136.12479757406967,33.45048036107993,34.55921131726029
replicate_7,pos24,7,11.25,298.112984496124,136.78338848516196,33.51994062777503,33.66028590711172
replicate_7,pos24,8,12.75,289.6628874856487,128.33329147468663,32.64208935690797,32.76136049703888
replicate_7,pos24,9,14.25,279.5,118.17040398903794,31.59747347777545,31.86243508703975
replicate_7,pos24,10,15.75,260.49042950513535,99.16083349417332,29.52849080168368,30.96350967711231
replicate_7,pos24,11,17.25,251.84164934164937,90.51205333068728,28.484603713076822,30.064584267254542
replicate_7,pos24,12,18.75,259.6917667238422,98.36217071288011,29.435401781347267,29.165658857464415
replicate_7,pos24,13,20.25,255.64030612244895,94.31071011148693,28.953128863179234,28.26673344773991
replicate_7,pos24,14,21.75,249.1219512195122,87.79235520855013,28.13871848032389,27.36780803807901
replicate_7,pos24,15,23.25,238.54237288135593,77.21277687039387,26.702975324828515,26.468882628479683
replicate_7,pos24,16,24.75,238.7962962962963,77.46670028533424,26.739200099334823,25.569957218939916
replicate_7,pos24,17,26.25,231.63123407353476,70.3016380625727,25.682297873045965,24.671031809457673
replicate_7,pos24,18,27.75,227.11940298507463,65.78980697411257,24.97940889988097,23.77210640003095
replicate_7,pos24,19,29.25,221.57142857142856,60.24183256046649,24.075601271955748,22.873180990657705
replicate_7,pos24,20,30.75,216.0043498168498,54.67475380588776,23.12596546386005,21.974255581335935
replicate_7,pos24,21,32.25,200.57402597402597,39.24442996306391,20.291995452897204,21.075330172063595
replicate_7,pos24,22,33.75,198.0677966101695,36.73820059920743,19.786205838509293,20.176404762838683
replicate_7,pos24,23,35.25,193.625,32.295403989037936,18.377935622961424,19.277479353659164
replicate_7,pos24,24,36.75,190.29162162162163,28.96202561065958,16.99426097040193,18.378553944523023
replicate_7,pos24,25,38.25,193.7488350419385,32.419239030976414,18.425194773305925,17.479628535428233
replicate_7,pos24,26,39.75,190.5142857142857,29.18468970332364,17.091951826742395,16.58070312637277
replicate_7,pos24,27,41.25,186.9512195121951,25.62162350123305,15.485037646705578,15.68177771735461
replicate_7,pos24,28,42.75,183.75379676503272,22.424200754070657,14.033651486952873,14.78285230837174
replicate_7,pos24,29,44.25,181.6551724137931,20.325576402831047,13.116205584827885,13.883926899422132
