replicate,pos,y_bin,y_um,median_intensity
replicate_5,pos4,28,42.75,206.26231017027152
replicate_5,pos4,29,44.25,210.15674603174602
replicate_5,pos4,30,45.75,213.59459459459455
replicate_5,pos4,31,47.25,221.54237288135593
replicate_5,pos4,32,48.75,215.8957080371788
replicate_5,pos4,33,50.25,223.29162404092068
replicate_5,pos5,0,0.75,258.9078947368421
replicate_5,pos5,1,2.25,290.6363636363636
replicate_5,pos5,2,3.75,301.20461460446245
replicate_5,pos5,3,5.25,314.85185185185185
replicate_5,pos5,4,6.75,332.138249199329
replicate_5,pos5,5,8.25,338.6126723913609
replicate_5,pos5,6,9.75,321.078431372549
replicate_5,pos5,7,11.25,299.343300110742
replicate_5,pos5,8,12.75,273.719298245614
replicate_5,pos5,9,14.25,266.10714285714283
replicate_5,pos5,10,15.75,265.56140350877195
replicate_5,pos5,11,17.25,265.1764705882353
replicate_5,pos5,12,18.75,267.51785714285717
replicate_5,pos5,13,20.25,284.0311688311688
replicate_5,pos5,14,21.75,259.5678571428572
replicate_5,pos5,15,23.25,247.09302325581396
replicate_5,pos5,16,24.75,258.8333333333333
replicate_5,pos5,17,26.25,241.16
replicate_5,pos5,18,27.75,219.62012411347519
replicate_5,pos5,19,29.25,213.36921353907417
replicate_5,pos5,20,30.75,202.71875
replicate_5,pos5,21,32.25,198.34273504273506
replicate_5,pos5,22,33.75,202.7926948051948
replicate_5,pos5,23,35.25,194.55
replicate_5,pos5,24,36.75,189.44736842105263
replicate_5,pos5,25,38.25,187.10256410256412
replicate_5,pos5,26,39.75,187.8679245283019
replicate_5,pos5,27,41.25,194.16666666666663
replicate_5,pos5,28,42.75,191.42
replicate_5,pos5,29,44.25,188.22222222222223
replicate_5,pos5,30,45.75,191.0727272727273
replicate_5,pos5,31,47.25,193.87107843137255
replicate_5,pos5,32,48.75,198.48611111111111
replicate_5,pos5,33,50.25,203.48684210526318
replicate_5,pos6,0,0.75,312.23809523809524
replicate_5,pos6,1,2.25,351.7076923076923
replicate_5,pos6,2,3.75,359.7818181818182
replicate_5,pos6,3,5.25,357.64473684210526
replicate_5,pos6,4,6.75,374.21072974644403
replicate_5,pos6,5,8.25,367.41526904262753
replicate_5,pos6,6,9.75,348.62338362068965
replicate_5,pos6,7,11.25,315.14285714285717
replicate_5,pos6,8,12.75,304.5101317122594
replicate_5,pos6,9,14.25,297.7368421052632
replicate_5,pos6,10,15.75,285.66037735849056
replicate_5,pos6,11,17.25,263.2931034482759
replicate_5,pos6,12,18.75,252.3867924528302
replicate_5,pos6,13,20.25,239.75328947368422
replicate_5,pos6,14,21.75,252.325641025641
replicate_5,pos6,15,23.25,232.76470588235293
replicate_5,pos6,16,24.75,238.23162431941924
replicate_5,pos6,17,26.25,217.59043062200953
replicate_5,pos6,18,27.75,213.69701575020724
replicate_5,pos6,19,29.25,206.53787878787878
replicate_5,pos6,20,30.75,209.53010033444818
replicate_5,pos6,21,32.25,207.8947368421053
replicate_5,pos6,22,33.75,209.3909543325527
replicate_5,pos6,23,35.25,206.88125548726953
replicate_5,pos6,24,36.75,207.44262295081967
replicate_5,pos6,25,38.25,206.71428571428572
replicate_5,pos6,26,39.75,200.24444444444444
replicate_5,pos6,27,41.25,197.32290926320775
replicate_5,pos6,28,42.75,201.0217391304348
replicate_5,pos6,29,44.25,201.67170671085336
replicate_5,pos6,30,45.75,203.7741935483871
replicate_5,pos6,31,47.25,208.45689655172413
replicate_5,pos6,32,48.75,212.6158064516129
replicate_5,pos6,33,50.25,216.4754098360656
replicate_5,pos6,34,51.75,229.70506535947715
replicate_5,pos7,0,0.75,300.6
replicate_5,pos7,1,2.25,343.2270381836945
replicate_5,pos7,2,3.75,387.01944444444445
replicate_5,pos7,3,5.25,420.84615384615387
replicate_5,pos7,4,6.75,424.7673801369863
replicate_5,pos7,5,8.25,448.7317073170732
replicate_5,pos7,6,9.75,408.1333333333333
replicate_5,pos7,7,11.25,363.3809523809524
replicate_5,pos7,8,12.75,369.1754385964912
replicate_5,pos7,9,14.25,384.4318181818182
replicate_5,pos7,10,15.75,348.6680652680653
replicate_5,pos7,11,17.25,316.609756097561
replicate_5,pos7,12,18.75,312.140350877193
replicate_5,pos7,13,20.25,298.51050420168065
replicate_5,pos7,14,21.75,306.2530120481928
replicate_5,pos7,15,23.25,283.88397129186603
replicate_5,pos7,16,24.75,273.74897400820794
replicate_5,pos7,17,26.25,250.11904761904762
replicate_5,pos7,18,27.75,254.25
replicate_5,pos7,19,29.25,236.54545454545453
replicate_5,pos7,20,30.75,229.60060240963855
replicate_5,pos7,21,32.25,225.93051811919736
replicate_5,pos7,22,33.75,218.47272727272727
replicate_5,pos7,23,35.25,217.0138888888889
replicate_5,pos7,24,36.75,211.47916666666669
replicate_5,pos7,25,38.25,208.3469387755102
replicate_5,pos7,26,39.75,211.4909090909091
replicate_5,pos7,27,41.25,207.43667371760972
replicate_5,pos7,28,42.75,209.7536231884058
replicate_5,pos7,29,44.25,215.17241379310343
replicate_5,pos7,30,45.75,215.9122807017544
replicate_5,pos7,31,47.25,212.19176413255363
replicate_5,pos7,32,48.75,210.9268115942029
replicate_5,pos7,33,50.25,213.51509287925697
replicate_5,pos8,0,0.75,282.49584328714764
replicate_5,pos8,1,2.25,326.52
replicate_5,pos8,2,3.75,390.2966650074664
replicate_5,pos8,3,5.25,400.2
replicate_5,pos8,4,6.75,435.07246376811594
replicate_5,pos8,5,8.25,428.78168119099485
replicate_5,pos8,6,9.75,383.672131147541
replicate_5,pos8,7,11.25,382.50666666666666
replicate_5,pos8,8,12.75,361.04761904761904
replicate_5,pos8,9,14.25,338.24246987951807
replicate_5,pos8,10,15.75,325.1356617647059
replicate_5,pos8,11,17.25,308.2025316455696
replicate_5,pos8,12,18.75,278.5781055255505
replicate_5,pos8,13,20.25,280.8448275862069
replicate_5,pos8,14,21.75,255.78199233716475
replicate_5,pos8,15,23.25,261.66536585365856
replicate_5,pos8,16,24.75,254.36118634886242
replicate_5,pos8,17,26.25,238.6946324951644
replicate_5,pos8,18,27.75,225.5386046511628
replicate_5,pos8,19,29.25,217.3181818181818
replicate_5,pos8,20,30.75,216.52272727272728
replicate_5,pos8,21,32.25,219.22474747474746
replicate_5,pos8,22,33.75,208.82834928229667
replicate_5,pos8,23,35.25,205.58620689655172
replicate_5,pos8,24,36.75,211.44117647058823
replicate_5,pos8,25,38.25,212.7433311646064
replicate_5,pos8,26,39.75,207.30516975308637
replicate_5,pos8,27,41.25,208.6315789473684
replicate_5,pos8,28,42.75,211.27258403361344
replicate_5,pos8,29,44.25,204.6122448979592
replicate_5,pos8,30,45.75,212.28076828969904
replicate_5,pos8,31,47.25,214.89743589743588
replicate_5,pos8,32,48.75,212.9775039123631
replicate_5,pos8,33,50.25,218.33823529411765
replicate_5,pos9,0,0.75,301.8618421052631
replicate_5,pos9,1,2.25,327.65977822580646
replicate_5,pos9,2,3.75,376.8633980881899
replicate_5,pos9,3,5.25,382.4366197183099
replicate_5,pos9,4,6.75,410.1486954513969
replicate_5,pos9,5,8.25,401.71233766233763
replicate_5,pos9,6,9.75,404.75
replicate_5,pos9,7,11.25,401.53275862068966
replicate_5,pos9,8,12.75,390.0740740740741
replicate_5,pos9,9,14.25,363.53164556962025
replicate_5,pos9,10,15.75,335.8006267136702
replicate_5,pos9,11,17.25,296.2888888888889
replicate_5,pos9,12,18.75,277.8268028846154
replicate_5,pos9,13,20.25,304.76065999258435
replicate_5,pos9,14,21.75,303.0468587296078
replicate_5,pos9,15,23.25,301.8036062378168
replicate_5,pos9,16,24.75,278.33152173913044
replicate_5,pos9,17,26.25,262.5344827586207
replicate_5,pos9,18,27.75,252.94230769230768
replicate_5,pos9,19,29.25,247.9170918367347
replicate_5,pos9,20,30.75,240.55169561621173
replicate_5,pos9,21,32.25,232.0494252873563
replicate_5,pos9,22,33.75,223.59183673469389
replicate_5,pos9,23,35.25,215.3050847457627
replicate_5,pos9,24,36.75,217.7611940298507
replicate_5,pos9,25,38.25,223.34146110056926
replicate_5,pos9,26,39.75,219.65573770491804
replicate_5,pos9,27,41.25,218.7058823529412
replicate_5,pos9,28,42.75,207.38983050847455
replicate_5,pos9,29,44.25,203.6716417910448
replicate_5,pos9,30,45.75,206.4179104477612
replicate_5,pos9,31,47.25,208.98
replicate_5,pos9,32,48.75,213.85655471289272
replicate_5,pos9,33,50.25,212.5371032163128
replicate_7,pos0,0,0.75,339.4328173374613
replicate_7,pos0,1,2.25,373.37704918032784
replicate_7,pos0,2,3.75,392.3571428571428
replicate_7,pos0,3,5.25,430.81081081081084
replicate_7,pos0,4,6.75,469.96491228070175
replicate_7,pos0,5,8.25,485.93589743589746
replicate_7,pos0,6,9.75,494.57871939736344
replicate_7,pos0,7,11.25,518.4428514536041
replicate_7,pos0,8,12.75,499.36538461538464
replicate_7,pos0,9,14.25,428.1036585365854
replicate_7,pos0,10,15.75,435.9428571428571
replicate_7,pos0,11,17.25,449.9861111111111
replicate_7,pos0,12,18.75,406.6410256410256
replicate_7,pos0,13,20.25,388.9069548872181
replicate_7,pos0,14,21.75,342.82978723404256
replicate_7,pos0,15,23.25,337.5813953488372
replicate_7,pos0,16,24.75,308.21276595744683
replicate_7,pos0,17,26.25,292.46153846153845
replicate_7,pos0,18,27.75,262.4789377289377
replicate_7,pos0,19,29.25,263.8888888888889
replicate_7,pos0,20,30.75,247.61561032863852
replicate_7,pos0,21,32.25,261.87426900584796
replicate_7,pos0,22,33.75,253.9090909090909
replicate_7,pos0,23,35.25,217.36666666666667
replicate_7,pos0,24,36.75,202.72244250594764
replicate_7,pos0,25,38.25,195.6629213483146
replicate_7,pos0,26,39.75,201.2924317617866
replicate_7,pos0,27,41.25,178.80889423076923
replicate_7,pos0,28,42.75,178.10526315789474
replicate_7,pos0,29,44.25,175.81579693703912
replicate_7,pos0,30,45.75,177.06349206349208
replicate_7,pos0,31,47.25,178.51724137931035
replicate_7,pos0,32,48.75,176.58139534883722
replicate_7,pos0,33,50.25,176.20050505050506
replicate_7,pos0,34,51.75,173.47368421052633
replicate_7,pos1,0,0.75,258.5706989247312
replicate_7,pos1,1,2.25,271.3452380952381
replicate_7,pos1,2,3.75,294.58154195948737
replicate_7,pos1,3,5.25,325.7049180327869
replicate_7,pos1,4,6.75,326.6592632719393
replicate_7,pos1,5,8.25,332.3125
replicate_7,pos1,6,9.75,350.12
replicate_7,pos1,7,11.25,318.3623876123876
replicate_7,pos1,8,12.75,342.04477611940297
replicate_7,pos1,9,14.25,319.73809523809524
replicate_7,pos1,10,15.75,311.6333333333333
replicate_7,pos1,11,17.25,305.89166666666665
replicate_7,pos1,12,18.75,298.48387096774195
replicate_7,pos1,13,20.25,267.10439560439556
replicate_7,pos1,14,21.75,256.4
replicate_7,pos1,15,23.25,260.3488372093023
replicate_7,pos1,16,24.75,242.27631578947367
replicate_7,pos1,17,26.25,225.8413722826087
replicate_7,pos1,18,27.75,227.15625
replicate_7,pos1,19,29.25,233.35897435897436
replicate_7,pos1,20,30.75,217.7301587301587
replicate_7,pos1,21,32.25,210.36486486486487
replicate_7,pos1,22,33.75,198.36507936507937
replicate_7,pos1,23,35.25,204.41463414634143
replicate_7,pos1,24,36.75,198.4124946512623
replicate_7,pos1,25,38.25,187.8858070964518
replicate_7,pos1,26,39.75,191.22368421052633
replicate_7,pos1,27,41.25,189.2173913043478
replicate_7,pos1,28,42.75,194.53915094339624
replicate_7,pos1,29,44.25,197.01044176706827
replicate_7,pos1,30,45.75,199.375
replicate_7,pos1,31,47.25,193.45029970029972
replicate_7,pos1,32,48.75,190.34883720930233
replicate_7,pos1,33,50.25,185.3125
replicate_7,pos15,0,0.75,278.39344262295083
replicate_7,pos15,1,2.25,308.3623188405797
replicate_7,pos15,2,3.75,346.6231884057971
replicate_7,pos15,3,5.25,398.3020833333333
replicate_7,pos15,4,6.75,372.79487179487177
replicate_7,pos15,5,8.25,371.1326923076923
replicate_7,pos15,6,9.75,395.3686285553365
replicate_7,pos15,7,11.25,350.13015607580826
replicate_7,pos15,8,12.75,335.84444444444443
replicate_7,pos15,9,14.25,335.1395348837209
replicate_7,pos15,10,15.75,317.36486486486484
replicate_7,pos15,11,17.25,319.9342751842752
replicate_7,pos15,12,18.75,308.1896910794863
replicate_7,pos15,13,20.25,291.0213605442177
replicate_7,pos15,14,21.75,268.1280487804878
replicate_7,pos15,15,23.25,255.515625
replicate_7,pos15,16,24.75,243.95718130658184
replicate_7,pos15,17,26.25,239.31313598519893
replicate_7,pos15,18,27.75,228.82583979328166
replicate_7,pos15,19,29.25,223.11111111111111
replicate_7,pos15,20,30.75,216.8064182194617
replicate_7,pos15,21,32.25,210.06153846153848
replicate_7,pos15,22,33.75,196.84750072653299
replicate_7,pos15,23,35.25,194.15254237288136
replicate_7,pos15,24,36.75,186.57692307692307
replicate_7,pos15,25,38.25,184.77440801457195
replicate_7,pos15,26,39.75,185.484375
replicate_7,pos15,27,41.25,187.06349206349208
replicate_7,pos15,28,42.75,185.76923076923077
replicate_7,pos15,29,44.25,184.48684210526315
replicate_7,pos15,30,45.75,186.208112662494
replicate_7,pos15,31,47.25,183.28571428571428
replicate_7,pos15,32,48.75,179.11993504484997
replicate_7,pos15,33,50.25,176.59756097560975
replicate_7,pos15,34,51.75,175.69661222020568
replicate_7,pos18,0,0.75,296.5326086956522
replicate_7,pos18,1,2.25,347.05263157894734
replicate_7,pos18,2,3.75,388.6104925775978
replicate_7,pos18,3,5.25,392.86851092896177
replicate_7,pos18,4,6.75,392.3826910074374
replicate_7,pos18,5,8.25,406.6029411764706
replicate_7,pos18,6,9.75,389.42546583850935
replicate_7,pos18,7,11.25,393.55555555555554
replicate_7,pos18,8,12.75,362.8373770491803
replicate_7,pos18,9,14.25,356.05405405405406
replicate_7,pos18,10,15.75,325.4122807017544
replicate_7,pos18,11,17.25,291.0178571428571
replicate_7,pos18,12,18.75,275.34380032206116
replicate_7,pos18,13,20.25,288.70543032786884
replicate_7,pos18,14,21.75,266.21666666666664
replicate_7,pos18,15,23.25,259.88461538461536
replicate_7,pos18,16,24.75,249.37777777777777
replicate_7,pos18,17,26.25,249.2391304347826
replicate_7,pos18,18,27.75,247.64406779661016
replicate_7,pos18,19,29.25,236.16557963391543
replicate_7,pos18,20,30.75,231.82367021276596
replicate_7,pos18,21,32.25,233.4718954248366
replicate_7,pos18,22,33.75,231.64788732394365
replicate_7,pos18,23,35.25,212.60038610038612
replicate_7,pos18,24,36.75,199.25862068965515
replicate_7,pos18,25,38.25,196.24697336561744
replicate_7,pos18,26,39.75,197.31914893617025
replicate_7,pos18,27,41.25,195.68115942028984
replicate_7,pos18,28,42.75,195.77898550724638
replicate_7,pos18,29,44.25,195.98010610079575
replicate_7,pos18,30,45.75,187.90166569257744
replicate_7,pos18,31,47.25,185.90305598356446
replicate_7,pos18,32,48.75,182.28571428571428
replicate_7,pos18,33,50.25,179.80244252873564
replicate_7,pos18,34,51.75,178.390243902439
replicate_7,pos2,0,0.75,290.5388151174668
replicate_7,pos2,1,2.25,330.85625000000005
replicate_7,pos2,2,3.75,346.5980805243446
replicate_7,pos2,3,5.25,363.81666666666666
replicate_7,pos2,4,6.75,382.3555555555555
replicate_7,pos2,5,8.25,403.2950819672131
replicate_7,pos2,6,9.75,410.367816091954
replicate_7,pos2,7,11.25,406.8939393939394
replicate_7,pos2,8,12.75,438.12698412698415
replicate_7,pos2,9,14.25,415.9767441860465
replicate_7,pos2,10,15.75,354.86301369863014
replicate_7,pos2,11,17.25,348.4345833333333
replicate_7,pos2,12,18.75,347.4222222222222
replicate_7,pos2,13,20.25,308.2647058823529
replicate_7,pos2,14,21.75,276.6862745098039
replicate_7,pos2,15,23.25,266.07181571815715
replicate_7,pos2,16,24.75,271.45507246376815
replicate_7,pos2,17,26.25,251.1685393258427
replicate_7,pos2,18,27.75,262.90369799691837
replicate_7,pos2,19,29.25,240.54347826086956
replicate_7,pos2,20,30.75,225.30769230769232
replicate_7,pos2,21,32.25,230.2729044834308
replicate_7,pos2,22,33.75,225.91830294530155
replicate_7,pos2,23,35.25,215.09362934362935
replicate_7,pos2,24,36.75,204.81099094567404
replicate_7,pos2,25,38.25,197.63037426538818
replicate_7,pos2,26,39.75,193.33252818035427
replicate_7,pos2,27,41.25,192.12532443455692
replicate_7,pos2,28,42.75,195.4158653846154
replicate_7,pos2,29,44.25,203.32530120481928
replicate_7,pos2,30,45.75,201.90666666666667
replicate_7,pos2,31,47.25,202.23684210526315
replicate_7,pos2,32,48.75,197.44444444444449
replicate_7,pos2,33,50.25,194.8809523809524
replicate_7,pos2,34,51.75,185.52941176470588
replicate_7,pos22,0,0.75,289.76190476190476
replicate_7,pos22,1,2.25,319.0
replicate_7,pos22,2,3.75,311.7498630136986
replicate_7,pos22,3,5.25,342.4807692307692
replicate_7,pos22,4,6.75,333.86632653061224
replicate_7,pos22,5,8.25,335.1309523809524
replicate_7,pos22,6,9.75,300.4473880597015
replicate_7,pos22,7,11.25,303.890625
replicate_7,pos22,8,12.75,280.6388888888889
replicate_7,pos22,9,14.25,273.88299663299665
replicate_7,pos22,10,15.75,283.7105263157895
replicate_7,pos22,11,17.25,247.8571428571429
replicate_7,pos22,12,18.75,233.33112290008842
replicate_7,pos22,13,20.25,233.4004329004329
replicate_7,pos22,14,21.75,223.5681818181818
replicate_7,pos22,15,23.25,224.27289377289378
replicate_7,pos22,16,24.75,215.96944444444443
replicate_7,pos22,17,26.25,206.625
replicate_7,pos22,18,27.75,202.23076923076923
replicate_7,pos22,19,29.25,198.13685474189674
replicate_7,pos22,20,30.75,195.72222222222223
replicate_7,pos22,21,32.25,193.08076923076925
replicate_7,pos22,22,33.75,191.46153846153845
replicate_7,pos22,23,35.25,179.47727272727272
replicate_7,pos22,24,36.75,177.12280701754386
replicate_7,pos22,25,38.25,177.7325119236884
replicate_7,pos22,26,39.75,173.6086956521739
replicate_7,pos22,27,41.25,171.75438596491227
replicate_7,pos22,28,42.75,172.9401785714286
replicate_7,pos22,29,44.25,174.58603896103895
replicate_7,pos22,30,45.75,173.82978723404256
replicate_7,pos22,31,47.25,175.6063034188034
replicate_7,pos22,32,48.75,173.7218216774814
replicate_7,pos22,33,50.25,174.75080128205127
replicate_7,pos22,34,51.75,168.98214285714286
replicate_7,pos24,0,0.75,267.47911255411253
replicate_7,pos24,1,2.25,294.1475409836066
replicate_7,pos24,2,3.75,302.60892210144925
replicate_7,pos24,3,5.25,324.325
replicate_7,pos24,4,6.75,354.8735632183908
replicate_7,pos24,5,8.25,320.4
replicate_7,pos24,6,9.75,297.45439358503177
replicate_7,pos24,7,11.25,298.112984496124
replicate_7,pos24,8,12.75,289.6628874856487
replicate_7,pos24,9,14.25,279.5
replicate_7,pos24,10,15.75,260.49042950513535
replicate_7,pos24,11,17.25,251.84164934164934
replicate_7,pos24,12,18.75,259.6917667238422
replicate_7,pos24,13,20.25,255.64030612244898
replicate_7,pos24,14,21.75,249.1219512195122
replicate_7,pos24,15,23.25,238.54237288135593
replicate_7,pos24,16,24.75,238.7962962962963
replicate_7,pos24,17,26.25,231.63123407353476
replicate_7,pos24,18,27.75,227.11940298507463
replicate_7,pos24,19,29.25,221.57142857142856
replicate_7,pos24,20,30.75,216.0043498168498
replicate_7,pos24,21,32.25,200.57402597402597
replicate_7,pos24,22,33.75,198.0677966101695
replicate_7,pos24,23,35.25,193.625
replicate_7,pos24,24,36.75,190.29162162162163
replicate_7,pos24,25,38.25,193.7488350419385
replicate_7,pos24,26,39.75,190.5142857142857
replicate_7,pos24,27,41.25,186.9512195121951
replicate_7,pos24,28,42.75,183.75379676503272
replicate_7,pos24,29,44.25,181.6551724137931
replicate_7,pos24,30,45.75,177.63291139240508
replicate_7,pos24,31,47.25,181.66208186619718
replicate_7,pos24,32,48.75,179.39344262295083
replicate_7,pos24,33,50.25,188.7972972972973
replicate_7,pos24,34,51.75,184.869341894061
replicate_7,pos24,35,53.25,180.22222222222223
replicate_7,pos3,0,0.75,272.97222222222223
replicate_7,pos3,1,2.25,330.62216077424455
replicate_7,pos3,2,3.75,346.8729227761486
replicate_7,pos3,3,5.25,384.7743238496663
replicate_7,pos3,4,6.75,429.37935963407665
replicate_7,pos3,5,8.25,417.6598837209302
replicate_7,pos3,6,9.75,426.5667311411992
replicate_7,pos3,7,11.25,404.93912363067295
replicate_7,pos3,8,12.75,377.48148148148147
replicate_7,pos3,9,14.25,384.8258647798742
replicate_7,pos3,10,15.75,358.2238805970149
replicate_7,pos3,11,17.25,329.84804878048783
replicate_7,pos3,12,18.75,313.63829787234044
replicate_7,pos3,13,20.25,313.34615384615387
replicate_7,pos3,14,21.75,299.98561890087313
replicate_7,pos3,15,23.25,258.85185185185185
replicate_7,pos3,16,24.75,258.3333333333333
replicate_7,pos3,17,26.25,248.92
replicate_7,pos3,18,27.75,233.65709598031174
replicate_7,pos3,19,29.25,231.92
replicate_7,pos3,20,30.75,222.7846153846154
replicate_7,pos3,21,32.25,228.59183673469389
replicate_7,pos3,22,33.75,224.12755323772274
replicate_7,pos3,23,35.25,214.4188988095238
replicate_7,pos3,24,36.75,210.84716981132075
replicate_7,pos3,25,38.25,201.57142857142856
replicate_7,pos3,26,39.75,195.25
replicate_7,pos3,27,41.25,190.22955974842768
replicate_7,pos3,28,42.75,186.8235294117647
replicate_7,pos3,29,44.25,186.18987341772151
replicate_7,pos3,30,45.75,186.3896103896104
replicate_7,pos3,31,47.25,185.67796610169492
replicate_7,pos3,32,48.75,187.27272727272728
replicate_7,pos3,33,50.25,184.41304347826087
replicate_7,pos3,34,51.75,183.52631578947367
replicate_7,pos5,0,0.75,256.93589743589746
replicate_7,pos5,1,2.25,299.9920948616601
replicate_7,pos5,2,3.75,320.8695652173913
replicate_7,pos5,3,5.25,344.056338028169
replicate_7,pos5,4,6.75,375.18059467918624
replicate_7,pos5,5,8.25,393.4390243902439
replicate_7,pos5,6,9.75,404.633631713555
replicate_7,pos5,7,11.25,386.9558823529411
replicate_7,pos5,8,12.75,360.0
replicate_7,pos5,9,14.25,352.9035294117647
replicate_7,pos5,10,15.75,354.46
replicate_7,pos5,11,17.25,340.2448979591837
replicate_7,pos5,12,18.75,312.5433789954338
replicate_7,pos5,13,20.25,290.4193548387097
replicate_7,pos5,14,21.75,266.1333333333333
replicate_7,pos5,15,23.25,260.61538461538464
replicate_7,pos5,16,24.75,254.3268588137009
replicate_7,pos5,17,26.25,236.546875
replicate_7,pos5,18,27.75,250.1
replicate_7,pos5,19,29.25,241.78571428571428
replicate_7,pos5,20,30.75,231.53703703703704
replicate_7,pos5,21,32.25,222.3028846153846
replicate_7,pos5,22,33.75,209.603488372093
replicate_7,pos5,23,35.25,210.35897435897436
replicate_7,pos5,24,36.75,198.8425925925926
replicate_7,pos5,25,38.25,196.46626984126985
replicate_7,pos5,26,39.75,187.79362745098035
replicate_7,pos5,27,41.25,187.25
replicate_7,pos5,28,42.75,183.61536069651743
replicate_7,pos5,29,44.25,181.88571428571427
replicate_7,pos5,30,45.75,178.57692307692307
replicate_7,pos5,31,47.25,179.4927536231884
replicate_7,pos5,32,48.75,182.61664591116647
replicate_7,pos5,33,50.25,175.95190578928444
replicate_7,pos5,34,51.75,177.94118629908104
replicate_7,pos6,0,0.75,260.90425531914894
replicate_7,pos6,1,2.25,306.6264637002342
replicate_7,pos6,2,3.75,340.6363636363636
replicate_7,pos6,3,5.25,376.53928299008385
replicate_7,pos6,4,6.75,413.42647058823525
replicate_7,pos6,5,8.25,461.5052157420579
replicate_7,pos6,6,9.75,486.57414215686276
replicate_7,pos6,7,11.25,483.40232919254663
replicate_7,pos6,8,12.75,499.3235294117647
replicate_7,pos6,9,14.25,542.9491525423729
replicate_7,pos6,10,15.75,511.9310344827586
replicate_7,pos6,11,17.25,519.8136363636363
replicate_7,pos6,12,18.75,480.0625
replicate_7,pos6,13,20.25,441.2830188679245
replicate_7,pos6,14,21.75,428.2307692307692
replicate_7,pos6,15,23.25,433.10960187353635
replicate_7,pos6,16,24.75,429.8378378378378
replicate_7,pos6,17,26.25,408.2471264367816
replicate_7,pos6,18,27.75,389.1162790697674
replicate_7,pos6,19,29.25,374.3829787234043
replicate_7,pos6,20,30.75,326.57253012048193
replicate_7,pos6,21,32.25,301.9493670886076
replicate_7,pos6,22,33.75,280.8
replicate_7,pos6,23,35.25,264.32782226814777
replicate_7,pos6,24,36.75,260.76503871351997
replicate_7,pos6,25,38.25,240.39743589743588
replicate_7,pos6,26,39.75,226.071390037763
replicate_7,pos6,27,41.25,217.90243902439025
replicate_7,pos6,28,42.75,213.33147699757868
replicate_7,pos6,29,44.25,211.96895032051282
replicate_7,pos6,30,45.75,203.36144278606963
replicate_7,pos6,31,47.25,192.71428571428572
replicate_7,pos6,32,48.75,191.0
replicate_7,pos6,33,50.25,189.7463768115942
replicate_7,pos7,0,0.75,270.0833333333333
replicate_7,pos7,1,2.25,303.02272727272725
replicate_7,pos7,2,3.75,301.0975609756098
replicate_7,pos7,3,5.25,340.6595744680851
replicate_7,pos7,4,6.75,341.2925033467202
replicate_7,pos7,5,8.25,338.625
replicate_7,pos7,6,9.75,339.8813559322034
replicate_7,pos7,7,11.25,329.6996265172736
replicate_7,pos7,8,12.75,292.39562937062936
replicate_7,pos7,9,14.25,294.349376114082
replicate_7,pos7,10,15.75,255.7391304347826
replicate_7,pos7,11,17.25,258.83870967741933
replicate_7,pos7,12,18.75,252.74074074074073
replicate_7,pos7,13,20.25,243.0146113383986
replicate_7,pos7,14,21.75,248.19886363636363
replicate_7,pos7,15,23.25,261.59722222222223
replicate_7,pos7,16,24.75,257.36
replicate_7,pos7,17,26.25,244.0754716981132
replicate_7,pos7,18,27.75,230.71904761904761
replicate_7,pos7,19,29.25,221.19642857142856
replicate_7,pos7,20,30.75,210.7
replicate_7,pos7,21,32.25,203.1052631578947
replicate_7,pos7,22,33.75,202.3448275862069
replicate_7,pos7,23,35.25,205.27586206896552
replicate_7,pos7,24,36.75,203.81736166800323
replicate_7,pos7,25,38.25,191.1494252873563
replicate_7,pos7,26,39.75,196.36363636363637
replicate_7,pos7,27,41.25,194.68333333333337
replicate_7,pos7,28,42.75,193.8961038961039
replicate_7,pos7,29,44.25,192.65217391304347
replicate_7,pos7,30,45.75,188.32061317677756
replicate_7,pos7,31,47.25,185.94202898550725
replicate_7,pos7,32,48.75,185.82565789473682
replicate_7,pos7,33,50.25,185.3890909090909
replicate_7,pos7,34,51.75,180.4431818181818
